targ_0,targ_1,targ_2
2.0,18.0,1.1906521320343018
2.0,18.0,1.1906521320343018
2.0,18.0,1.1906521320343018
2.0,18.0,2.005584955215454
2.0,18.0,2.005584955215454
2.0,18.0,2.005584955215454
2.0,18.0,2.005584955215454
2.0,18.0,2.2915890216827393
2.0,18.0,2.2915890216827393
2.0,18.0,2.2915890216827393
14.0,12.0,1.7608689069747925
14.0,12.0,1.7608689069747925
14.0,12.0,1.7608689069747925
14.0,12.0,1.7608689069747925
2.0,18.0,1.0159010887145996
2.0,18.0,1.0159010887145996
2.0,18.0,1.0159010887145996
2.0,18.0,1.0157784223556519
2.0,18.0,1.0157784223556519
2.0,18.0,2.3014893531799316
2.0,18.0,2.3014893531799316
2.0,18.0,2.3014893531799316
2.0,18.0,1.2607382535934448
2.0,18.0,1.2607382535934448
2.0,18.0,1.2607382535934448
2.0,16.0,1.1154474020004272
2.0,16.0,1.1154474020004272
2.0,16.0,1.1154474020004272
2.0,16.0,1.1154474020004272
2.0,18.0,1.3510150909423828
2.0,18.0,1.3510150909423828
2.0,18.0,1.3510150909423828
2.0,18.0,1.3510150909423828
2.0,18.0,1.4683036804199219
2.0,18.0,1.4683036804199219
2.0,18.0,1.4683036804199219
2.0,18.0,2.1270272731781006
2.0,18.0,2.1270272731781006
2.0,18.0,1.8477802276611328
2.0,18.0,1.8477802276611328
2.0,18.0,1.8477802276611328
2.0,18.0,1.8477802276611328
2.0,18.0,1.8477802276611328
2.0,18.0,1.3730788230895996
2.0,18.0,1.3730788230895996
2.0,18.0,1.3730788230895996
2.0,18.0,1.120103120803833
2.0,18.0,1.120103120803833
2.0,18.0,1.120103120803833
2.0,18.0,1.1906723976135254
2.0,18.0,1.1906723976135254
2.0,18.0,1.1906723976135254
2.0,18.0,1.2487425804138184
2.0,18.0,1.2487425804138184
2.0,18.0,1.2487425804138184
2.0,18.0,1.2487425804138184
2.0,18.0,1.1324639320373535
2.0,18.0,1.1324639320373535
2.0,18.0,1.1324639320373535
2.0,16.0,1.291201114654541
2.0,16.0,1.291201114654541
2.0,16.0,1.291201114654541
2.0,18.0,1.3836723566055298
2.0,18.0,1.3836723566055298
2.0,18.0,1.3836723566055298
2.0,18.0,1.9640380144119263
2.0,18.0,1.9640380144119263
2.0,18.0,1.9640380144119263
2.0,18.0,1.9640380144119263
2.0,18.0,1.9640380144119263
2.0,18.0,1.2490417957305908
2.0,18.0,1.2490417957305908
2.0,18.0,1.2490417957305908
2.0,18.0,1.4882402420043945
2.0,18.0,1.4882402420043945
2.0,18.0,1.4882402420043945
2.0,18.0,1.4882402420043945
2.0,18.0,2.010486602783203
2.0,18.0,2.010486602783203
2.0,18.0,2.010486602783203
2.0,18.0,1.7677736282348633
2.0,18.0,1.7677736282348633
2.0,18.0,1.7677736282348633
2.0,18.0,2.6460812091827393
2.0,18.0,2.6460812091827393
2.0,18.0,2.6460812091827393
2.0,18.0,1.4284000396728516
2.0,18.0,1.4284000396728516
2.0,18.0,1.4284000396728516
2.0,18.0,1.4284000396728516
2.0,18.0,1.3702031373977661
2.0,18.0,1.3702031373977661
2.0,18.0,1.3702031373977661
2.0,18.0,1.1539866924285889
2.0,18.0,1.1539866924285889
2.0,18.0,1.1539866924285889
2.0,18.0,1.132513165473938
2.0,18.0,1.132513165473938
2.0,18.0,1.132513165473938
2.0,18.0,1.0928804874420166
2.0,18.0,1.0928804874420166
2.0,18.0,1.0928804874420166
2.0,18.0,1.0928804874420166
2.0,16.0,1.1209264993667603
2.0,16.0,1.1209264993667603
2.0,16.0,1.1209264993667603
2.0,16.0,1.1209264993667603
2.0,18.0,1.015743374824524
2.0,18.0,1.015743374824524
2.0,18.0,1.015743374824524
2.0,18.0,1.899397850036621
2.0,18.0,1.899397850036621
2.0,18.0,1.899397850036621
2.0,18.0,1.0160337686538696
2.0,18.0,1.0160337686538696
2.0,18.0,1.0160337686538696
2.0,18.0,1.0160337686538696
2.0,18.0,1.0160337686538696
2.0,18.0,1.124671220779419
2.0,18.0,1.124671220779419
2.0,18.0,1.124671220779419
2.0,18.0,1.124671220779419
2.0,18.0,1.124671220779419
2.0,18.0,1.1202985048294067
2.0,18.0,1.1202985048294067
2.0,18.0,1.1202985048294067
2.0,16.0,1.2363029718399048
2.0,16.0,1.2363029718399048
2.0,16.0,1.2363029718399048
2.0,16.0,1.2363029718399048
2.0,18.0,1.345911979675293
2.0,18.0,1.345911979675293
2.0,18.0,1.345911979675293
2.0,18.0,1.345911979675293
2.0,16.0,1.4050575494766235
2.0,16.0,1.4050575494766235
2.0,16.0,1.4050575494766235
2.0,18.0,1.132304310798645
2.0,18.0,1.132304310798645
2.0,18.0,1.132304310798645
2.0,18.0,1.186812400817871
2.0,18.0,1.186812400817871
2.0,18.0,1.186812400817871
2.0,18.0,1.186812400817871
2.0,18.0,1.0160856246948242
2.0,18.0,1.0160856246948242
2.0,18.0,1.0160856246948242
2.0,16.0,1.118891716003418
2.0,16.0,1.118891716003418
2.0,16.0,1.118891716003418
2.0,16.0,1.118891716003418
2.0,18.0,1.889199137687683
2.0,18.0,1.889199137687683
2.0,18.0,1.889199137687683
2.0,18.0,1.016054630279541
2.0,18.0,1.016054630279541
2.0,18.0,1.016054630279541
2.0,18.0,2.0055580139160156
2.0,18.0,2.0055580139160156
2.0,18.0,2.0055580139160156
2.0,18.0,1.1273831129074097
2.0,18.0,1.1273831129074097
2.0,18.0,1.1273831129074097
2.0,18.0,1.5391255617141724
2.0,18.0,1.5391255617141724
2.0,18.0,1.5391255617141724
2.0,18.0,1.5391255617141724
2.0,18.0,2.005603790283203
2.0,18.0,2.005603790283203
2.0,18.0,2.005603790283203
2.0,18.0,1.0112042427062988
2.0,18.0,1.0112042427062988
2.0,18.0,1.0112042427062988
2.0,18.0,1.015952229499817
2.0,18.0,1.015952229499817
2.0,18.0,1.015952229499817
2.0,18.0,2.6415224075317383
2.0,18.0,2.6415224075317383
2.0,18.0,2.6415224075317383
2.0,18.0,1.8891338109970093
2.0,18.0,1.8891338109970093
2.0,18.0,1.8891338109970093
2.0,18.0,1.7679730653762817
2.0,18.0,1.7679730653762817
2.0,18.0,1.7679730653762817
2.0,18.0,1.7679730653762817
2.0,18.0,2.3006491661071777
2.0,18.0,2.3006491661071777
2.0,18.0,2.3006491661071777
2.0,16.0,2.1178324222564697
2.0,16.0,2.1178324222564697
2.0,16.0,2.1178324222564697
2.0,16.0,2.1178324222564697
2.0,16.0,1.0205048322677612
2.0,16.0,1.0205048322677612
2.0,16.0,1.0205048322677612
2.0,16.0,1.0205048322677612
2.0,16.0,1.0205048322677612
2.0,16.0,1.600419044494629
2.0,16.0,1.600419044494629
2.0,16.0,1.600419044494629
2.0,18.0,1.7057955265045166
2.0,18.0,1.7057955265045166
2.0,18.0,1.7057955265045166
2.0,18.0,1.7057955265045166
2.0,18.0,1.7057955265045166
2.0,18.0,1.7057955265045166
2.0,18.0,1.7057955265045166
2.0,18.0,1.3067899942398071
2.0,18.0,1.3067899942398071
2.0,18.0,1.3067899942398071
2.0,18.0,1.6149170398712158
2.0,18.0,1.6149170398712158
2.0,18.0,1.6149170398712158
2.0,18.0,1.6149170398712158
2.0,16.0,1.5953186750411987
2.0,16.0,1.5953186750411987
2.0,16.0,1.5953186750411987
2.0,18.0,1.132500410079956
2.0,18.0,1.132500410079956
2.0,18.0,1.132500410079956
2.0,18.0,1.132500410079956
2.0,18.0,1.7726893424987793
2.0,18.0,1.7726893424987793
2.0,18.0,1.7726893424987793
2.0,18.0,1.7728867530822754
2.0,18.0,1.7728867530822754
2.0,18.0,1.7728867530822754
2.0,16.0,1.1957080364227295
2.0,16.0,1.1957080364227295
2.0,16.0,1.1957080364227295
2.0,16.0,1.1957080364227295
2.0,18.0,1.0160479545593262
2.0,18.0,1.0160479545593262
2.0,18.0,1.1321762800216675
2.0,18.0,1.1321762800216675
2.0,18.0,1.1321762800216675
2.0,18.0,1.1321762800216675
2.0,18.0,2.0054144859313965
2.0,18.0,2.0054144859313965
2.0,18.0,2.0054144859313965
2.0,18.0,2.0054144859313965
2.0,18.0,2.0054144859313965
2.0,18.0,1.7857576608657837
2.0,18.0,1.7857576608657837
2.0,18.0,1.7857576608657837
2.0,18.0,1.7857576608657837
2.0,18.0,1.7776402235031128
2.0,18.0,1.7776402235031128
2.0,18.0,1.7776402235031128
2.0,18.0,1.365151286125183
2.0,18.0,1.365151286125183
2.0,18.0,1.365151286125183
2.0,18.0,1.365151286125183
2.0,18.0,1.365151286125183
2.0,18.0,1.0112385749816895
2.0,18.0,1.0112385749816895
2.0,18.0,1.0112385749816895
2.0,18.0,1.9413254261016846
2.0,18.0,1.9413254261016846
2.0,18.0,1.9413254261016846
2.0,18.0,1.9413254261016846
2.0,18.0,2.650847911834717
2.0,18.0,2.650847911834717
2.0,18.0,2.650847911834717
2.0,18.0,2.1700785160064697
2.0,18.0,2.1700785160064697
2.0,18.0,2.1700785160064697
2.0,18.0,2.1700785160064697
2.0,18.0,2.1700785160064697
2.0,18.0,2.1700785160064697
2.0,18.0,1.232542634010315
2.0,18.0,1.232542634010315
2.0,18.0,1.232542634010315
2.0,18.0,1.232542634010315
2.0,18.0,1.232542634010315
2.0,18.0,1.7725269794464111
2.0,18.0,1.7725269794464111
2.0,18.0,1.7725269794464111
2.0,18.0,1.7725269794464111
2.0,18.0,1.3651283979415894
2.0,18.0,1.3651283979415894
2.0,18.0,1.3651283979415894
2.0,16.0,2.237983226776123
2.0,16.0,2.237983226776123
2.0,16.0,2.237983226776123
2.0,16.0,2.237983226776123
2.0,16.0,2.237983226776123
2.0,18.0,2.3639962673187256
2.0,18.0,2.3639962673187256
2.0,18.0,2.3639962673187256
2.0,18.0,2.3639962673187256
2.0,18.0,2.1338086128234863
2.0,18.0,2.1338086128234863
2.0,18.0,2.1338086128234863
2.0,18.0,2.1338086128234863
2.0,18.0,1.8891701698303223
2.0,18.0,1.8891701698303223
2.0,18.0,1.8891701698303223
2.0,18.0,1.7722561359405518
2.0,18.0,1.7722561359405518
2.0,18.0,1.7722561359405518
2.0,18.0,1.7722561359405518
2.0,18.0,1.1325232982635498
2.0,18.0,1.1325232982635498
2.0,18.0,1.1325232982635498
2.0,18.0,1.1325232982635498
2.0,18.0,1.7728079557418823
2.0,18.0,1.7728079557418823
2.0,18.0,1.7728079557418823
2.0,18.0,1.423607587814331
2.0,18.0,1.423607587814331
2.0,18.0,1.423607587814331
2.0,18.0,1.1274572610855103
2.0,18.0,1.1274572610855103
2.0,18.0,1.0857971906661987
2.0,18.0,1.0857971906661987
2.0,18.0,1.0857971906661987
2.0,18.0,1.0161038637161255
2.0,18.0,1.0161038637161255
2.0,18.0,1.0161038637161255
2.0,18.0,1.0161038637161255
2.0,18.0,1.4274635314941406
2.0,18.0,1.4274635314941406
2.0,18.0,1.4274635314941406
2.0,18.0,1.4274635314941406
2.0,18.0,1.4274635314941406
2.0,18.0,1.132535457611084
2.0,18.0,1.132535457611084
2.0,18.0,1.132535457611084
2.0,18.0,1.136741042137146
2.0,18.0,1.136741042137146
2.0,18.0,1.136741042137146
2.0,18.0,1.136741042137146
2.0,18.0,2.1232149600982666
2.0,18.0,2.1232149600982666
2.0,18.0,2.1232149600982666
2.0,18.0,2.1232149600982666
2.0,18.0,2.1232149600982666
2.0,18.0,2.1232149600982666
2.0,18.0,2.1671383380889893
2.0,18.0,2.1671383380889893
2.0,18.0,2.1671383380889893
2.0,18.0,1.0160586833953857
2.0,18.0,1.0160586833953857
2.0,18.0,1.132309079170227
2.0,18.0,1.132309079170227
2.0,18.0,1.132309079170227
2.0,18.0,1.423331379890442
2.0,18.0,1.423331379890442
2.0,18.0,1.423331379890442
2.0,18.0,1.0145906209945679
2.0,18.0,1.0145906209945679
2.0,18.0,1.0145906209945679
2.0,18.0,1.0145906209945679
2.0,18.0,2.175325870513916
2.0,18.0,2.175325870513916
2.0,18.0,2.175325870513916
2.0,18.0,2.175325870513916
2.0,18.0,2.175325870513916
2.0,18.0,2.175325870513916
2.0,16.0,1.0088790655136108
2.0,16.0,1.0088790655136108
2.0,16.0,1.0088790655136108
2.0,18.0,2.355901002883911
2.0,18.0,2.355901002883911
2.0,18.0,2.355901002883911
2.0,18.0,1.0438742637634277
2.0,18.0,1.0438742637634277
2.0,18.0,1.0438742637634277
2.0,18.0,2.010289192199707
2.0,18.0,2.010289192199707
2.0,18.0,2.010289192199707
2.0,18.0,2.1826894283294678
2.0,18.0,2.1826894283294678
2.0,18.0,2.1826894283294678
2.0,18.0,2.1826894283294678
2.0,18.0,1.7773679494857788
2.0,18.0,1.7773679494857788
2.0,18.0,1.7773679494857788
2.0,18.0,2.005908250808716
2.0,18.0,2.005908250808716
2.0,18.0,2.005908250808716
2.0,16.0,1.0701396465301514
2.0,16.0,1.0701396465301514
2.0,16.0,1.0701396465301514
2.0,16.0,1.0701396465301514
2.0,18.0,2.002389907836914
2.0,18.0,2.002389907836914
2.0,18.0,2.002389907836914
2.0,18.0,2.002389907836914
2.0,18.0,1.0159885883331299
2.0,18.0,1.0159885883331299
2.0,18.0,1.0159885883331299
2.0,18.0,1.015945553779602
2.0,18.0,1.015945553779602
2.0,18.0,1.015945553779602
2.0,18.0,1.4235234260559082
2.0,18.0,1.4235234260559082
2.0,18.0,1.4235234260559082
2.0,18.0,1.365358829498291
2.0,18.0,1.365358829498291
2.0,18.0,1.365358829498291
2.0,16.0,2.1009795665740967
2.0,16.0,2.1009795665740967
2.0,18.0,1.015868067741394
2.0,18.0,1.015868067741394
2.0,18.0,1.015868067741394
2.0,18.0,1.0159428119659424
2.0,18.0,1.0159428119659424
2.0,18.0,1.0159428119659424
2.0,18.0,1.011110544204712
2.0,18.0,1.011110544204712
2.0,18.0,1.011110544204712
2.0,18.0,1.4234755039215088
2.0,18.0,1.4234755039215088
2.0,18.0,1.4234755039215088
2.0,18.0,1.4234755039215088
2.0,18.0,1.1323508024215698
2.0,18.0,1.1323508024215698
2.0,18.0,1.1323508024215698
2.0,18.0,1.1323508024215698
2.0,18.0,1.6060261726379395
2.0,18.0,1.6060261726379395
2.0,18.0,1.6060261726379395
2.0,18.0,1.6060261726379395
2.0,18.0,1.6060261726379395
2.0,18.0,1.6060261726379395
2.0,18.0,1.6060261726379395
2.0,18.0,1.1370341777801514
2.0,18.0,1.1370341777801514
2.0,18.0,1.1370341777801514
2.0,16.0,1.4175653457641602
2.0,16.0,1.4175653457641602
2.0,16.0,1.4175653457641602
2.0,16.0,1.4175653457641602
2.0,18.0,2.5690484046936035
2.0,18.0,2.5690484046936035
2.0,18.0,2.5690484046936035
2.0,18.0,1.3653022050857544
2.0,18.0,1.3653022050857544
2.0,18.0,1.3653022050857544
2.0,18.0,1.3653022050857544
2.0,18.0,1.3653022050857544
2.0,18.0,1.3653022050857544
2.0,18.0,1.3653022050857544
2.0,18.0,2.6457254886627197
2.0,18.0,2.6457254886627197
2.0,18.0,2.6457254886627197
2.0,18.0,2.6507368087768555
2.0,18.0,2.6507368087768555
2.0,18.0,2.6507368087768555
2.0,18.0,1.0741922855377197
2.0,18.0,1.0741922855377197
2.0,18.0,1.0741922855377197
2.0,18.0,2.64603590965271
2.0,18.0,2.64603590965271
2.0,18.0,2.64603590965271
2.0,18.0,2.243115186691284
2.0,18.0,2.243115186691284
2.0,18.0,2.243115186691284
2.0,18.0,1.2455334663391113
2.0,18.0,1.2455334663391113
2.0,18.0,1.2455334663391113
2.0,18.0,1.2455334663391113
2.0,16.0,1.0108734369277954
2.0,16.0,1.0108734369277954
2.0,16.0,1.0108734369277954
2.0,16.0,1.0108734369277954
2.0,18.0,1.003719449043274
2.0,18.0,1.003719449043274
2.0,18.0,1.003719449043274
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,18.0,1.4129061698913574
2.0,16.0,1.6420691013336182
2.0,16.0,1.6420691013336182
2.0,16.0,1.6420691013336182
2.0,16.0,1.6420691013336182
2.0,16.0,1.1813104152679443
2.0,16.0,1.1813104152679443
2.0,16.0,1.1813104152679443
2.0,16.0,1.1813104152679443
2.0,18.0,2.5300557613372803
2.0,18.0,2.5300557613372803
2.0,18.0,2.5300557613372803
2.0,18.0,2.5300557613372803
2.0,18.0,2.5300557613372803
2.0,18.0,2.5300557613372803
2.0,18.0,1.0109570026397705
2.0,18.0,1.0109570026397705
2.0,18.0,1.0109570026397705
2.0,18.0,1.0109570026397705
2.0,18.0,1.3112725019454956
2.0,18.0,1.3112725019454956
2.0,18.0,1.3112725019454956
2.0,18.0,1.3112725019454956
2.0,18.0,1.3112725019454956
2.0,18.0,1.0049220323562622
2.0,18.0,1.0049220323562622
2.0,18.0,1.0049220323562622
2.0,18.0,1.0049220323562622
2.0,18.0,1.0049220323562622
2.0,18.0,1.1324572563171387
2.0,18.0,1.1324572563171387
2.0,18.0,1.1324572563171387
2.0,18.0,1.1281452178955078
2.0,18.0,1.1281452178955078
2.0,18.0,1.1281452178955078
2.0,18.0,1.3651809692382812
2.0,18.0,1.3651809692382812
2.0,18.0,1.3651809692382812
2.0,18.0,1.889096736907959
2.0,18.0,1.889096736907959
2.0,18.0,1.889096736907959
2.0,16.0,1.1780380010604858
2.0,16.0,1.1780380010604858
2.0,16.0,1.1780380010604858
2.0,16.0,1.1780380010604858
2.0,18.0,1.759065866470337
2.0,18.0,1.759065866470337
2.0,18.0,1.759065866470337
2.0,18.0,1.759065866470337
2.0,18.0,1.759065866470337
2.0,18.0,1.53899347782135
2.0,18.0,1.53899347782135
2.0,18.0,1.53899347782135
2.0,18.0,1.53899347782135
2.0,18.0,1.53899347782135
2.0,18.0,1.53899347782135
2.0,18.0,1.53899347782135
2.0,18.0,1.4232478141784668
2.0,18.0,1.4232478141784668
2.0,18.0,1.4232478141784668
2.0,16.0,1.4179950952529907
2.0,16.0,1.4179950952529907
2.0,16.0,1.4179950952529907
2.0,18.0,1.3702623844146729
2.0,18.0,1.3702623844146729
2.0,18.0,1.3702623844146729
2.0,16.0,1.0594059228897095
2.0,16.0,1.0594059228897095
2.0,16.0,1.0594059228897095
2.0,18.0,1.8359287977218628
2.0,18.0,1.8359287977218628
2.0,18.0,1.8359287977218628
2.0,16.0,1.707545280456543
2.0,16.0,1.707545280456543
2.0,16.0,1.707545280456543
2.0,18.0,1.7726752758026123
2.0,18.0,1.7726752758026123
2.0,18.0,1.7726752758026123
2.0,18.0,1.0741478204727173
2.0,18.0,1.0741478204727173
2.0,18.0,2.2915210723876953
2.0,18.0,2.2915210723876953
2.0,18.0,2.2915210723876953
2.0,18.0,2.2915210723876953
2.0,18.0,1.947513222694397
2.0,18.0,1.947513222694397
2.0,18.0,1.947513222694397
2.0,18.0,1.947513222694397
2.0,18.0,1.947513222694397
2.0,18.0,1.947513222694397
2.0,18.0,2.6458189487457275
2.0,18.0,2.6458189487457275
2.0,18.0,2.6458189487457275
2.0,18.0,1.888978123664856
2.0,18.0,1.888978123664856
2.0,18.0,1.888978123664856
2.0,18.0,2.647026300430298
2.0,18.0,2.647026300430298
2.0,18.0,2.647026300430298
2.0,18.0,1.7718572616577148
2.0,18.0,1.7718572616577148
2.0,18.0,1.7718572616577148
2.0,16.0,1.1338169574737549
2.0,16.0,1.1338169574737549
2.0,16.0,1.1338169574737549
2.0,18.0,1.1157796382904053
2.0,18.0,1.1157796382904053
2.0,18.0,1.1157796382904053
2.0,16.0,1.0203114748001099
2.0,16.0,1.0203114748001099
2.0,16.0,1.0203114748001099
2.0,16.0,1.0203114748001099
2.0,18.0,1.366957664489746
2.0,18.0,1.366957664489746
2.0,18.0,1.366957664489746
2.0,18.0,1.366957664489746
2.0,18.0,1.366957664489746
2.0,18.0,1.366957664489746
2.0,18.0,1.366957664489746
2.0,18.0,2.121471405029297
2.0,18.0,2.121471405029297
2.0,18.0,2.121471405029297
2.0,18.0,2.121471405029297
2.0,16.0,0.9970673322677612
2.0,16.0,0.9970673322677612
2.0,16.0,0.9970673322677612
2.0,16.0,0.9970673322677612
2.0,18.0,1.015452265739441
2.0,18.0,1.015452265739441
2.0,18.0,1.015452265739441
2.0,18.0,1.015452265739441
2.0,18.0,1.2496205568313599
2.0,18.0,1.2496205568313599
2.0,18.0,1.2496205568313599
2.0,18.0,1.1324875354766846
2.0,18.0,1.1324875354766846
2.0,18.0,1.1324875354766846
2.0,18.0,2.1218554973602295
2.0,18.0,2.1218554973602295
2.0,18.0,1.017289638519287
2.0,18.0,1.017289638519287
2.0,18.0,1.017289638519287
2.0,18.0,1.017289638519287
2.0,18.0,2.0053606033325195
2.0,18.0,2.0053606033325195
2.0,18.0,2.0053606033325195
2.0,18.0,2.000624656677246
2.0,18.0,2.000624656677246
2.0,18.0,2.000624656677246
2.0,16.0,1.1232596635818481
2.0,16.0,1.1232596635818481
2.0,16.0,1.1232596635818481
2.0,18.0,1.2489333152770996
2.0,18.0,1.2489333152770996
2.0,18.0,1.2489333152770996
2.0,18.0,1.2489333152770996
2.0,16.0,1.008407473564148
2.0,16.0,1.008407473564148
2.0,16.0,1.008407473564148
2.0,18.0,1.0741626024246216
2.0,18.0,1.0741626024246216
2.0,18.0,1.0741626024246216
2.0,18.0,1.1198571920394897
2.0,18.0,1.1198571920394897
2.0,18.0,1.1198571920394897
2.0,18.0,1.1198571920394897
2.0,18.0,1.1198571920394897
2.0,18.0,1.1198571920394897
2.0,18.0,1.2284798622131348
2.0,18.0,1.2284798622131348
2.0,18.0,1.2284798622131348
2.0,18.0,1.01585853099823
2.0,18.0,1.01585853099823
2.0,18.0,1.01585853099823
2.0,18.0,1.0158228874206543
2.0,18.0,1.0158228874206543
2.0,18.0,1.0158228874206543
2.0,16.0,2.2811477184295654
2.0,16.0,2.2811477184295654
2.0,16.0,2.2811477184295654
2.0,16.0,2.2811477184295654
2.0,18.0,1.7725822925567627
2.0,18.0,1.7725822925567627
2.0,18.0,1.7725822925567627
2.0,18.0,1.7725822925567627
2.0,18.0,1.4236466884613037
2.0,18.0,1.4236466884613037
2.0,18.0,1.4236466884613037
2.0,18.0,1.4236466884613037
2.0,18.0,1.3651081323623657
2.0,18.0,1.3651081323623657
2.0,18.0,1.3651081323623657
2.0,18.0,1.1878291368484497
2.0,18.0,1.1878291368484497
2.0,18.0,1.1878291368484497
2.0,18.0,1.1878291368484497
2.0,18.0,1.1878291368484497
2.0,18.0,1.77288818359375
2.0,18.0,1.77288818359375
2.0,18.0,1.77288818359375
2.0,16.0,1.2514066696166992
2.0,16.0,1.2514066696166992
2.0,16.0,1.2514066696166992
2.0,18.0,1.8307408094406128
2.0,18.0,1.8307408094406128
2.0,18.0,1.8307408094406128
2.0,18.0,1.8307408094406128
2.0,18.0,1.9471932649612427
2.0,18.0,1.9471932649612427
2.0,18.0,1.9471932649612427
2.0,18.0,2.6410319805145264
2.0,18.0,2.6410319805145264
2.0,18.0,2.6410319805145264
2.0,18.0,1.8841297626495361
2.0,18.0,1.8841297626495361
2.0,18.0,1.8841297626495361
2.0,18.0,1.1324114799499512
2.0,18.0,1.1324114799499512
2.0,18.0,1.1324114799499512
2.0,18.0,2.2918894290924072
2.0,18.0,2.2918894290924072
2.0,18.0,2.2918894290924072
2.0,18.0,1.7132568359375
2.0,18.0,1.7132568359375
2.0,18.0,1.7132568359375
2.0,18.0,2.645742893218994
2.0,18.0,2.645742893218994
2.0,18.0,2.645742893218994
2.0,18.0,2.645742893218994
2.0,18.0,1.132538080215454
2.0,18.0,1.132538080215454
2.0,18.0,1.132538080215454
2.0,18.0,1.0195211172103882
2.0,18.0,1.0195211172103882
2.0,18.0,1.0195211172103882
2.0,18.0,1.0195211172103882
2.0,18.0,1.0307083129882812
2.0,18.0,1.0307083129882812
2.0,18.0,1.0307083129882812
2.0,18.0,1.0307083129882812
2.0,18.0,1.0307083129882812
2.0,16.0,1.4875752925872803
2.0,16.0,1.4875752925872803
2.0,16.0,1.4875752925872803
2.0,16.0,2.174994468688965
2.0,16.0,2.174994468688965
2.0,16.0,2.174994468688965
2.0,16.0,2.174994468688965
2.0,16.0,2.174994468688965
2.0,16.0,2.174994468688965
2.0,18.0,1.132346749305725
2.0,18.0,1.132346749305725
2.0,18.0,1.132346749305725
2.0,18.0,1.7189555168151855
2.0,18.0,1.7189555168151855
2.0,18.0,1.7189555168151855
2.0,16.0,2.481245756149292
2.0,16.0,2.481245756149292
2.0,16.0,2.481245756149292
2.0,16.0,2.481245756149292
2.0,18.0,1.4241695404052734
2.0,18.0,1.4241695404052734
2.0,18.0,1.4241695404052734
2.0,18.0,1.4241695404052734
2.0,18.0,2.00553297996521
2.0,18.0,2.00553297996521
2.0,18.0,2.00553297996521
2.0,16.0,1.119600534439087
2.0,16.0,1.119600534439087
2.0,16.0,1.119600534439087
2.0,16.0,1.119600534439087
2.0,18.0,1.472939133644104
2.0,18.0,1.472939133644104
2.0,18.0,1.472939133644104
2.0,18.0,1.472939133644104
2.0,18.0,1.0741686820983887
2.0,18.0,1.0741686820983887
2.0,18.0,1.0741686820983887
2.0,18.0,1.0741686820983887
2.0,18.0,1.0741686820983887
2.0,18.0,1.0158376693725586
2.0,18.0,1.0158376693725586
2.0,18.0,1.0158376693725586
2.0,18.0,1.0158376693725586
2.0,18.0,2.6459152698516846
2.0,18.0,2.6459152698516846
2.0,18.0,2.6459152698516846
2.0,18.0,2.071916103363037
2.0,18.0,2.071916103363037
2.0,18.0,2.071916103363037
2.0,18.0,1.1842082738876343
2.0,18.0,1.1842082738876343
2.0,18.0,1.1842082738876343
2.0,8.0,2.1884829998016357
2.0,8.0,2.1884829998016357
2.0,8.0,2.1884829998016357
2.0,8.0,2.1884829998016357
2.0,8.0,2.1884829998016357
2.0,8.0,2.1884829998016357
2.0,8.0,2.1884829998016357
2.0,18.0,1.0112426280975342
2.0,18.0,1.0112426280975342
2.0,18.0,1.0112426280975342
2.0,18.0,1.0112426280975342
2.0,18.0,1.0112426280975342
2.0,18.0,1.0112426280975342
2.0,18.0,1.0112426280975342
2.0,18.0,1.8891432285308838
2.0,18.0,1.8891432285308838
2.0,18.0,1.8891432285308838
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,1.7225089073181152
2.0,18.0,2.010495901107788
2.0,18.0,2.010495901107788
2.0,18.0,2.010495901107788
2.0,18.0,1.4283839464187622
2.0,18.0,1.4283839464187622
2.0,18.0,1.4252549409866333
2.0,18.0,1.4252549409866333
2.0,18.0,1.4252549409866333
2.0,18.0,2.005702018737793
2.0,18.0,2.005702018737793
2.0,18.0,2.005702018737793
2.0,18.0,2.171978712081909
2.0,18.0,2.171978712081909
2.0,18.0,2.171978712081909
2.0,18.0,2.171978712081909
2.0,18.0,1.1324539184570312
2.0,18.0,1.1324539184570312
2.0,18.0,1.1324539184570312
2.0,18.0,1.7143887281417847
2.0,18.0,1.7143887281417847
2.0,18.0,1.7143887281417847
2.0,18.0,1.7725883722305298
2.0,18.0,1.7725883722305298
2.0,18.0,1.7725883722305298
14.0,4.0,1.7321605682373047
14.0,4.0,1.7321605682373047
14.0,4.0,1.7321605682373047
14.0,4.0,1.7321605682373047
2.0,18.0,1.772499442100525
2.0,18.0,1.772499442100525
2.0,18.0,1.772499442100525
2.0,18.0,2.013042688369751
2.0,18.0,2.013042688369751
2.0,18.0,2.013042688369751
2.0,18.0,2.013042688369751
2.0,18.0,1.4672518968582153
2.0,18.0,1.4672518968582153
2.0,18.0,1.4672518968582153
