,trace_id,event_id,resource,timestamp,resource
855,Case2525,0,Value 1,2011-12-27 13:54:21+00:00,Value 1
856,Case2525,1,Value 1,2011-12-27 13:54:39+00:00,Value 1
857,Case2525,2,Value 1,2011-12-27 13:54:40+00:00,Value 1
858,Case2526,0,Value 1,2011-09-21 12:52:43+00:00,Value 1
859,Case2528,0,Value 1,2012-01-16 06:42:54+00:00,Value 1
860,Case2531,0,Value 1,2011-11-04 06:21:54+00:00,Value 1
861,Case2532,0,Value 1,2012-07-17 06:04:48+00:00,Value 1
862,Case2533,0,Value 1,2012-05-14 11:36:46+00:00,Value 1
863,Case2534,0,Value 1,2012-07-31 09:14:10+00:00,Value 1
864,Case2536,0,Value 1,2012-05-16 04:38:34+00:00,Value 1
865,Case2542,0,Value 1,2012-01-18 08:12:13+00:00,Value 1
866,Case2546,0,Value 1,2012-02-27 11:17:56+00:00,Value 1
867,Case2549,0,Value 1,2012-07-26 07:03:30+00:00,Value 1
868,Case2550,0,Value 1,2013-01-25 14:36:28+00:00,Value 1
869,Case2551,0,Value 1,2012-03-27 12:33:09+00:00,Value 1
870,Case2552,0,Value 1,2011-12-29 14:54:08+00:00,Value 1
871,Case2558,0,Value 1,2012-11-14 09:30:37+00:00,Value 1
872,Case2569,0,Value 1,2013-08-21 05:32:06+00:00,Value 1
873,Case2573,0,Value 1,2012-06-07 04:13:11+00:00,Value 1
874,Case2575,0,Value 1,2012-07-23 05:21:01+00:00,Value 1
875,Case2576,0,Value 1,2012-04-16 04:01:55+00:00,Value 1
876,Case2577,0,Value 1,2013-02-26 09:18:21+00:00,Value 1
877,Case2579,0,Value 1,2012-06-28 06:55:57+00:00,Value 1
878,Case2580,0,Value 1,2012-01-16 12:41:48+00:00,Value 1
879,Case2586,0,Value 1,2012-06-12 11:27:54+00:00,Value 1
880,Case2591,0,Value 1,2013-02-12 14:42:07+00:00,Value 1
881,Case2593,0,Value 1,2013-03-29 14:32:54+00:00,Value 1
882,Case2596,0,Value 1,2013-04-03 05:14:54+00:00,Value 1
883,Case2601,0,Value 1,2011-09-28 11:22:51+00:00,Value 1
884,Case2602,0,Value 1,2012-01-31 13:04:47+00:00,Value 1
885,Case2606,0,Value 1,2012-03-15 14:00:08+00:00,Value 1
886,Case2608,0,Value 1,2011-09-20 09:15:42+00:00,Value 1
887,Case2611,0,Value 1,2013-08-02 06:47:32+00:00,Value 1
888,Case2612,0,Value 1,2012-04-12 04:51:53+00:00,Value 1
889,Case2615,0,Value 1,2012-03-13 14:44:46+00:00,Value 1
890,Case2616,0,Value 1,2013-04-17 04:29:31+00:00,Value 1
891,Case2621,0,Value 1,2011-10-06 12:59:17+00:00,Value 1
892,Case2623,0,Value 1,2012-05-21 05:06:07+00:00,Value 1
893,Case2626,0,Value 1,2012-01-18 08:11:05+00:00,Value 1
894,Case2627,0,Value 1,2011-12-20 12:16:22+00:00,Value 1
895,Case2628,0,Value 1,2012-07-03 05:20:56+00:00,Value 1
896,Case2634,0,Value 1,2012-08-02 11:58:56+00:00,Value 1
897,Case2641,0,Value 1,2012-06-05 12:51:48+00:00,Value 1
898,Case2642,0,Value 1,2012-02-20 08:03:08+00:00,Value 1
899,Case2643,0,Value 1,2013-01-08 09:47:57+00:00,Value 1
900,Case2653,0,Value 1,2011-09-15 05:54:26+00:00,Value 1
901,Case2654,0,Value 1,2011-12-21 09:06:07+00:00,Value 1
902,Case2659,0,Value 1,2013-02-20 09:27:41+00:00,Value 1
903,Case2661,0,Value 1,2011-11-15 06:54:38+00:00,Value 1
904,Case2665,0,Value 1,2013-07-16 11:09:24+00:00,Value 1
905,Case2667,0,Value 1,2013-09-11 12:34:58+00:00,Value 1
906,Case2672,0,Value 1,2012-01-26 14:36:18+00:00,Value 1
907,Case2676,0,Value 1,2012-10-05 04:13:45+00:00,Value 1
908,Case2681,0,Value 1,2012-11-20 07:03:31+00:00,Value 1
909,Case2688,0,Value 1,2012-06-05 12:47:14+00:00,Value 1
910,Case2689,0,Value 1,2012-05-31 09:12:52+00:00,Value 1
911,Case2690,0,Value 1,2012-04-10 13:03:47+00:00,Value 1
912,Case2691,0,Value 1,2012-05-08 05:05:48+00:00,Value 1
913,Case2696,0,Value 1,2011-10-20 05:53:21+00:00,Value 1
914,Case2700,0,Value 1,2013-02-15 08:33:26+00:00,Value 1
915,Case2708,0,Value 1,2011-09-16 05:48:49+00:00,Value 1
916,Case2714,0,Value 1,2012-09-19 06:24:49+00:00,Value 1
917,Case2716,0,Value 1,2012-10-26 11:13:35+00:00,Value 1
918,Case2719,0,Value 1,2012-05-14 09:59:38+00:00,Value 1
919,Case2721,0,Value 1,2013-06-25 07:25:43+00:00,Value 1
920,Case2723,0,Value 1,2012-06-06 11:54:08+00:00,Value 1
921,Case2724,0,Value 1,2011-09-22 11:38:56+00:00,Value 1
922,Case2727,0,Value 1,2012-03-20 13:58:26+00:00,Value 1
923,Case2738,0,Value 1,2011-12-16 09:53:30+00:00,Value 1
924,Case2741,0,Value 1,2013-02-28 10:00:50+00:00,Value 1
925,Case2747,0,Value 1,2011-12-13 09:43:53+00:00,Value 1
926,Case2749,0,Value 1,2011-10-12 09:16:49+00:00,Value 1
927,Case2750,0,Value 1,2012-03-22 06:44:39+00:00,Value 1
928,Case2752,0,Value 1,2012-07-17 12:19:30+00:00,Value 1
929,Case2757,0,Value 1,2012-02-24 12:02:00+00:00,Value 1
930,Case2759,0,Value 1,2011-11-11 12:57:19+00:00,Value 1
931,Case2760,0,Value 1,2011-12-22 06:46:29+00:00,Value 1
932,Case2761,0,Value 1,2012-06-06 12:11:18+00:00,Value 1
933,Case2762,0,Value 1,2011-09-21 10:50:00+00:00,Value 1
934,Case2763,0,Value 1,2011-10-10 12:58:35+00:00,Value 1
935,Case2765,0,Value 1,2013-01-15 07:24:18+00:00,Value 1
936,Case2766,0,Value 1,2011-11-15 15:06:24+00:00,Value 1
937,Case2769,0,Value 1,2011-09-14 07:05:27+00:00,Value 1
938,Case2772,0,Value 1,2012-07-10 12:48:48+00:00,Value 1
939,Case2773,0,Value 1,2011-10-03 10:38:34+00:00,Value 1
940,Case2785,0,Value 1,2011-10-13 06:06:39+00:00,Value 1
941,Case2787,0,Value 1,2012-03-13 09:08:36+00:00,Value 1
942,Case2789,0,Value 1,2012-07-30 07:55:06+00:00,Value 1
943,Case2791,0,Value 1,2012-07-31 13:04:20+00:00,Value 1
944,Case2793,0,Value 1,2011-10-21 06:46:26+00:00,Value 1
945,Case2794,0,Value 1,2011-10-28 05:49:47+00:00,Value 1
946,Case2795,0,Value 1,2012-03-20 12:30:38+00:00,Value 1
947,Case2801,0,Value 1,2012-05-14 09:10:23+00:00,Value 1
948,Case2813,0,Value 1,2011-11-25 07:16:03+00:00,Value 1
949,Case2820,0,Value 1,2011-11-18 09:23:43+00:00,Value 1
950,Case2821,0,Value 1,2012-01-30 11:19:30+00:00,Value 1
951,Case2830,0,Value 1,2012-03-12 08:57:31+00:00,Value 1
952,Case2832,0,Value 1,2011-11-09 13:55:24+00:00,Value 1
953,Case2833,0,Value 1,2012-04-02 09:49:53+00:00,Value 1
954,Case2834,0,Value 1,2013-01-30 11:28:02+00:00,Value 1
955,Case2836,0,Value 1,2012-02-09 11:16:45+00:00,Value 1
956,Case2837,0,Value 1,2011-11-18 13:56:31+00:00,Value 1
957,Case2839,0,Value 1,2013-06-06 12:55:38+00:00,Value 1
958,Case2841,0,Value 1,2012-02-24 12:03:12+00:00,Value 1
959,Case2842,0,Value 1,2011-11-15 12:05:19+00:00,Value 1
960,Case2844,0,Value 1,2012-04-16 12:33:23+00:00,Value 1
961,Case2846,0,Value 1,2012-07-26 07:48:21+00:00,Value 1
962,Case2852,0,Value 1,2011-12-27 14:58:57+00:00,Value 1
963,Case2859,0,Value 1,2011-10-31 07:49:21+00:00,Value 1
964,Case2860,0,Value 1,2013-05-02 09:30:14+00:00,Value 1
965,Case2866,0,Value 1,2013-02-27 06:54:54+00:00,Value 1
966,Case2873,0,Value 1,2013-03-13 15:31:41+00:00,Value 1
967,Case2875,0,Value 1,2012-08-29 09:41:22+00:00,Value 1
968,Case2876,0,Value 1,2012-05-23 05:58:58+00:00,Value 1
969,Case2879,0,Value 1,2011-11-21 07:38:27+00:00,Value 1
970,Case2880,0,Value 1,2012-06-21 10:18:05+00:00,Value 1
971,Case2881,0,Value 1,2013-04-17 12:36:46+00:00,Value 1
972,Case2883,0,Value 1,2012-04-26 09:49:14+00:00,Value 1
973,Case2885,0,Value 1,2012-04-02 09:45:00+00:00,Value 1
974,Case2886,0,Value 1,2012-05-16 05:26:31+00:00,Value 1
975,Case2893,0,Value 1,2011-11-16 07:22:21+00:00,Value 1
976,Case2898,0,Value 1,2012-05-23 05:27:55+00:00,Value 1
977,Case2903,0,Value 1,2012-04-19 10:39:21+00:00,Value 1
978,Case2913,0,Value 1,2012-03-20 14:22:54+00:00,Value 1
979,Case2914,0,Value 1,2012-06-12 10:51:48+00:00,Value 1
980,Case2917,0,Value 1,2012-02-07 14:27:25+00:00,Value 1
981,Case2921,0,Value 1,2011-12-22 06:28:42+00:00,Value 1
982,Case2929,0,Value 1,2012-01-16 09:47:05+00:00,Value 1
983,Case2930,0,Value 1,2012-05-28 04:05:35+00:00,Value 1
984,Case2946,0,Value 1,2012-04-19 04:16:59+00:00,Value 1
985,Case2947,0,Value 1,2011-10-14 11:25:03+00:00,Value 1
986,Case2948,0,Value 1,2011-12-01 11:08:57+00:00,Value 1
987,Case2949,0,Value 1,2012-10-17 07:52:27+00:00,Value 1
988,Case2952,0,Value 1,2011-11-16 14:10:11+00:00,Value 1
989,Case2956,0,Value 1,2013-01-28 15:00:24+00:00,Value 1
990,Case2958,0,Value 1,2012-04-11 06:29:01+00:00,Value 1
991,Case2960,0,Value 1,2012-03-29 06:29:38+00:00,Value 1
992,Case2961,0,Value 1,2012-06-05 09:21:19+00:00,Value 1
993,Case2964,0,Value 1,2013-01-30 06:55:30+00:00,Value 1
994,Case2967,0,Value 1,2011-11-02 15:01:36+00:00,Value 1
995,Case2968,0,Value 1,2013-06-19 04:40:30+00:00,Value 1
996,Case2969,0,Value 1,2012-03-05 12:00:59+00:00,Value 1
997,Case2971,0,Value 1,2013-02-01 11:41:12+00:00,Value 1
998,Case2972,0,Value 1,2011-10-19 06:25:30+00:00,Value 1
999,Case2972,1,Value 1,2011-10-19 06:27:57+00:00,Value 1
1000,Case2973,0,Value 1,2012-05-30 11:23:13+00:00,Value 1
1001,Case2974,0,Value 1,2012-02-08 09:25:52+00:00,Value 1
1002,Case2978,0,Value 1,2012-04-11 06:07:00+00:00,Value 1
1003,Case2982,0,Value 1,2011-12-16 06:22:54+00:00,Value 1
1004,Case2984,0,Value 1,2013-04-04 13:06:08+00:00,Value 1
1005,Case2985,0,Value 1,2012-06-28 06:52:55+00:00,Value 1
1006,Case2986,0,Value 1,2012-05-10 05:22:42+00:00,Value 1
1007,Case2987,0,Value 1,2012-03-26 12:59:53+00:00,Value 1
1008,Case2989,0,Value 1,2012-07-10 06:31:37+00:00,Value 1
1009,Case2990,0,Value 1,2011-10-04 10:00:33+00:00,Value 1
1010,Case2992,0,Value 1,2013-02-06 15:31:36+00:00,Value 1
1011,Case2997,0,Value 1,2011-10-17 06:38:04+00:00,Value 1
1012,Case2998,0,Value 1,2011-12-19 07:39:15+00:00,Value 1
1013,Case3002,0,Value 1,2012-08-02 09:32:34+00:00,Value 1
1014,Case3007,0,Value 1,2012-05-08 04:05:05+00:00,Value 1
1015,Case3010,0,Value 1,2013-02-06 14:54:09+00:00,Value 1
1016,Case3015,0,Value 1,2013-01-18 06:43:56+00:00,Value 1
1017,Case3018,0,Value 1,2011-10-24 07:02:39+00:00,Value 1
1018,Case3019,0,Value 1,2012-02-06 06:36:59+00:00,Value 1
1019,Case3023,0,Value 1,2012-02-24 14:44:18+00:00,Value 1
1020,Case3024,0,Value 1,2012-07-23 04:33:20+00:00,Value 1
1021,Case3025,0,Value 1,2012-07-25 09:14:09+00:00,Value 1
1022,Case3026,0,Value 1,2011-10-27 11:09:16+00:00,Value 1
1023,Case3028,0,Value 1,2012-03-22 09:24:21+00:00,Value 1
1024,Case3029,0,Value 1,2011-10-13 10:54:04+00:00,Value 1
1025,Case3032,0,Value 1,2011-10-12 06:00:38+00:00,Value 1
1026,Case3034,0,Value 1,2013-03-27 09:23:50+00:00,Value 1
1027,Case3035,0,Value 1,2013-04-04 09:38:38+00:00,Value 1
1028,Case3037,0,Value 1,2013-02-07 12:00:23+00:00,Value 1
1029,Case3040,0,Value 1,2011-12-02 11:10:48+00:00,Value 1
1030,Case3042,0,Value 1,2011-09-23 07:11:24+00:00,Value 1
1031,Case3045,0,Value 1,2011-11-09 08:09:58+00:00,Value 1
1032,Case3046,0,Value 1,2013-04-12 04:47:58+00:00,Value 1
1033,Case3047,0,Value 1,2011-09-21 05:19:32+00:00,Value 1
1034,Case3056,0,Value 1,2013-02-05 09:48:46+00:00,Value 1
1035,Case3057,0,Value 1,2011-09-29 06:38:19+00:00,Value 1
1036,Case3059,0,Value 1,2012-11-09 06:06:02+00:00,Value 1
1037,Case3060,0,Value 1,2012-06-08 05:08:18+00:00,Value 1
1038,Case3062,0,Value 1,2011-12-30 08:20:19+00:00,Value 1
1039,Case3067,0,Value 1,2012-03-07 07:08:10+00:00,Value 1
1040,Case3069,0,Value 1,2012-06-19 06:45:13+00:00,Value 1
1041,Case3070,0,Value 1,2011-10-27 07:17:21+00:00,Value 1
1042,Case3071,0,Value 1,2012-09-21 09:21:03+00:00,Value 1
1043,Case3074,0,Value 1,2012-03-05 07:43:00+00:00,Value 1
1044,Case3075,0,Value 1,2012-07-24 06:43:08+00:00,Value 1
1045,Case3089,0,Value 1,2011-11-14 11:56:04+00:00,Value 1
1046,Case3091,0,Value 1,2011-11-22 06:14:01+00:00,Value 1
1047,Case3093,0,Value 1,2012-07-09 12:11:14+00:00,Value 1
1048,Case3096,0,Value 1,2012-05-04 12:58:57+00:00,Value 1
1049,Case3103,0,Value 1,2013-06-03 09:19:57+00:00,Value 1
1050,Case3105,0,Value 1,2011-12-05 09:13:31+00:00,Value 1
1051,Case3107,0,Value 1,2012-05-15 06:08:18+00:00,Value 1
1052,Case3108,0,Value 1,2011-12-20 14:54:40+00:00,Value 1
1053,Case3111,0,Value 1,2012-06-20 09:35:09+00:00,Value 1
1054,Case3115,0,Value 1,2012-05-31 12:27:46+00:00,Value 1
1055,Case3119,0,Value 1,2011-10-31 09:06:04+00:00,Value 1
1056,Case3120,0,Value 1,2011-10-12 09:27:54+00:00,Value 1
1057,Case3127,0,Value 1,2012-02-21 13:27:10+00:00,Value 1
1058,Case3134,0,Value 1,2012-04-16 09:19:07+00:00,Value 1
1059,Case3135,0,Value 1,2012-01-23 07:23:20+00:00,Value 1
1060,Case3140,0,Value 1,2012-06-12 12:01:48+00:00,Value 1
1061,Case3143,0,Value 1,2012-06-29 07:31:58+00:00,Value 1
1062,Case3144,0,Value 1,2011-12-28 13:00:50+00:00,Value 1
1063,Case3145,0,Value 1,2013-04-05 10:37:32+00:00,Value 1
1064,Case3146,0,Value 1,2012-01-16 06:37:34+00:00,Value 1
1065,Case3154,0,Value 1,2011-11-09 06:33:24+00:00,Value 1
1066,Case3157,0,Value 1,2012-01-09 11:24:02+00:00,Value 1
1067,Case3158,0,Value 1,2012-06-28 07:12:13+00:00,Value 1
1068,Case3160,0,Value 1,2012-04-18 06:00:37+00:00,Value 1
1069,Case3161,0,Value 1,2012-05-18 06:39:00+00:00,Value 1
1070,Case3162,0,Value 1,2011-10-13 11:00:17+00:00,Value 1
1071,Case3166,0,Value 1,2012-01-31 12:16:30+00:00,Value 1
1072,Case3169,0,Value 1,2011-10-04 09:51:45+00:00,Value 1
1073,Case3175,0,Value 1,2011-11-02 06:53:44+00:00,Value 1
1074,Case3178,0,Value 1,2012-04-17 05:44:54+00:00,Value 1
1075,Case3181,0,Value 1,2011-10-21 06:49:51+00:00,Value 1
1076,Case3182,0,Value 1,2012-08-03 07:59:34+00:00,Value 1
1077,Case3184,0,Value 1,2013-01-28 13:38:53+00:00,Value 1
1078,Case3188,0,Value 1,2012-08-29 04:29:10+00:00,Value 1
1079,Case3189,0,Value 1,2012-07-20 07:17:11+00:00,Value 1
1080,Case3198,0,Value 1,2011-12-12 14:57:36+00:00,Value 1
1081,Case3199,0,Value 1,2012-05-17 09:05:37+00:00,Value 1
1082,Case3201,0,Value 1,2011-11-17 14:12:04+00:00,Value 1
1083,Case3205,0,Value 1,2012-02-07 11:31:23+00:00,Value 1
1084,Case3206,0,Value 1,2012-01-09 07:59:35+00:00,Value 1
1085,Case3207,0,Value 1,2011-10-10 04:19:03+00:00,Value 1
1086,Case3211,0,Value 1,2011-11-17 06:37:15+00:00,Value 1
1087,Case3214,0,Value 1,2012-09-05 12:05:25+00:00,Value 1
1088,Case3215,0,Value 1,2012-07-17 12:38:54+00:00,Value 1
1089,Case3218,0,Value 1,2011-11-17 06:17:41+00:00,Value 1
1090,Case3223,0,Value 1,2011-11-04 09:04:10+00:00,Value 1
1091,Case3225,0,Value 1,2012-02-09 14:30:42+00:00,Value 1
1092,Case3229,0,Value 1,2013-02-21 13:32:40+00:00,Value 1
1093,Case3233,0,Value 1,2013-09-16 12:52:13+00:00,Value 1
1094,Case3241,0,Value 1,2011-12-27 09:51:00+00:00,Value 1
1095,Case3243,0,Value 1,2012-07-03 07:42:15+00:00,Value 1
1096,Case3255,0,Value 1,2012-01-19 11:34:53+00:00,Value 1
1097,Case3257,0,Value 1,2011-09-14 07:39:08+00:00,Value 1
1098,Case3259,0,Value 1,2012-02-29 08:44:38+00:00,Value 1
1099,Case3262,0,Value 1,2013-02-19 07:50:36+00:00,Value 1
1100,Case3263,0,Value 1,2012-05-22 04:23:27+00:00,Value 1
1101,Case3264,0,Value 1,2012-04-12 05:17:09+00:00,Value 1
1102,Case3267,0,Value 1,2011-10-12 11:17:32+00:00,Value 1
1103,Case3268,0,Value 1,2012-07-09 12:47:34+00:00,Value 1
1104,Case3269,0,Value 1,2012-03-08 11:40:27+00:00,Value 1
1105,Case3271,0,Value 1,2011-10-24 09:15:33+00:00,Value 1
1106,Case3272,0,Value 1,2012-05-08 13:12:26+00:00,Value 1
1107,Case3273,0,Value 1,2013-01-28 08:59:09+00:00,Value 1
1108,Case3275,0,Value 1,2012-01-11 06:48:44+00:00,Value 1
1109,Case3279,0,Value 1,2011-11-24 08:10:50+00:00,Value 1
1110,Case3281,0,Value 1,2012-07-24 06:38:20+00:00,Value 1
1111,Case3282,0,Value 1,2012-01-09 08:06:53+00:00,Value 1
1112,Case3283,0,Value 1,2012-02-22 07:46:22+00:00,Value 1
1113,Case3284,0,Value 1,2011-11-11 06:28:00+00:00,Value 1
1114,Case3288,0,Value 1,2012-09-03 06:56:06+00:00,Value 1
1115,Case3290,0,Value 1,2012-06-28 10:37:57+00:00,Value 1
1116,Case3293,0,Value 1,2012-01-23 06:34:55+00:00,Value 1
1117,Case3297,0,Value 1,2012-01-10 09:33:53+00:00,Value 1
1118,Case3299,0,Value 1,2012-06-04 07:49:17+00:00,Value 1
1119,Case3301,0,Value 1,2011-09-30 04:58:06+00:00,Value 1
1120,Case3303,0,Value 1,2011-12-22 11:15:42+00:00,Value 1
1121,Case3309,0,Value 1,2012-04-30 09:06:46+00:00,Value 1
1122,Case3313,0,Value 1,2012-05-11 11:57:07+00:00,Value 1
1123,Case3318,0,Value 1,2012-06-01 10:00:10+00:00,Value 1
1124,Case3320,0,Value 1,2012-07-26 07:42:13+00:00,Value 1
1125,Case3321,0,Value 1,2011-11-23 12:25:26+00:00,Value 1
1126,Case3322,0,Value 1,2011-12-15 06:30:23+00:00,Value 1
1127,Case3328,0,Value 1,2012-07-10 12:54:02+00:00,Value 1
1128,Case3329,0,Value 1,2011-10-13 11:05:44+00:00,Value 1
1129,Case3335,0,Value 1,2012-05-02 09:33:24+00:00,Value 1
1130,Case3339,0,Value 1,2012-06-27 12:03:41+00:00,Value 1
1131,Case3342,0,Value 1,2012-01-10 09:22:28+00:00,Value 1
1132,Case3347,0,Value 1,2011-10-10 04:54:48+00:00,Value 1
1133,Case3348,0,Value 1,2012-03-06 09:51:34+00:00,Value 1
1134,Case3352,0,Value 1,2012-04-20 07:42:46+00:00,Value 1
1135,Case3353,0,Value 1,2012-07-27 11:52:58+00:00,Value 1
1136,Case3360,0,Value 1,2013-04-03 05:44:20+00:00,Value 1
1137,Case3361,0,Value 1,2011-10-27 12:12:46+00:00,Value 1
1138,Case3367,0,Value 1,2012-01-02 06:09:36+00:00,Value 1
1139,Case3371,0,Value 1,2012-07-24 11:56:45+00:00,Value 1
1140,Case3373,0,Value 1,2013-01-04 14:56:14+00:00,Value 1
1141,Case3374,0,Value 1,2012-03-30 11:38:42+00:00,Value 1
1142,Case3375,0,Value 1,2012-05-09 05:41:02+00:00,Value 1
1143,Case3377,0,Value 1,2012-01-11 06:03:49+00:00,Value 1
1144,Case3378,0,Value 1,2011-12-15 06:33:36+00:00,Value 1
1145,Case3380,0,Value 1,2011-10-07 04:11:30+00:00,Value 1
1146,Case3381,0,Value 1,2012-05-04 12:56:52+00:00,Value 1
1147,Case3382,0,Value 1,2013-02-05 14:56:48+00:00,Value 1
1148,Case3387,0,Value 1,2012-07-09 09:29:19+00:00,Value 1
1149,Case3391,0,Value 1,2012-02-22 07:29:01+00:00,Value 1
1150,Case3395,0,Value 1,2012-07-18 07:27:00+00:00,Value 1
1151,Case3397,0,Value 1,2011-10-27 11:57:59+00:00,Value 1
1152,Case3399,0,Value 1,2012-05-15 12:34:15+00:00,Value 1
1153,Case3403,0,Value 1,2013-02-26 08:58:26+00:00,Value 1
1154,Case3404,0,Value 1,2012-01-02 08:27:38+00:00,Value 1
1155,Case3405,0,Value 1,2011-12-22 14:08:10+00:00,Value 1
1156,Case3407,0,Value 1,2012-07-03 04:25:18+00:00,Value 1
1157,Case3410,0,Value 1,2012-02-09 14:54:54+00:00,Value 1
1158,Case3413,0,Value 1,2012-07-31 11:41:57+00:00,Value 1
1159,Case3416,0,Value 1,2012-08-02 12:12:42+00:00,Value 1
1160,Case3417,0,Value 1,2012-03-19 08:13:37+00:00,Value 1
1161,Case3418,0,Value 1,2013-02-12 11:54:19+00:00,Value 1
1162,Case3419,0,Value 1,2013-05-31 09:49:31+00:00,Value 1
1163,Case3420,0,Value 1,2011-09-14 11:42:39+00:00,Value 1
1164,Case3425,0,Value 1,2012-01-03 12:34:30+00:00,Value 1
1165,Case3427,0,Value 1,2012-07-17 04:24:06+00:00,Value 1
1166,Case3428,0,Value 1,2012-08-03 09:11:46+00:00,Value 1
1167,Case3430,0,Value 1,2012-05-09 04:06:33+00:00,Value 1
1168,Case3431,0,Value 1,2011-09-19 04:06:37+00:00,Value 1
1169,Case3431,1,Value 1,2011-09-19 04:07:48+00:00,Value 1
1170,Case3432,0,Value 1,2012-04-27 11:43:11+00:00,Value 1
1171,Case3435,0,Value 1,2011-09-28 04:15:43+00:00,Value 1
1172,Case3435,1,Value 1,2011-09-28 04:16:09+00:00,Value 1
1173,Case3438,0,Value 1,2012-02-28 09:28:59+00:00,Value 1
1174,Case3443,0,Value 1,2013-11-12 06:05:33+00:00,Value 1
1175,Case3448,0,Value 1,2013-03-21 11:16:02+00:00,Value 1
1176,Case3449,0,Value 1,2013-04-09 04:32:49+00:00,Value 1
1177,Case3449,1,Value 1,2013-04-09 06:15:37+00:00,Value 1
1178,Case3461,0,Value 1,2012-01-27 08:22:17+00:00,Value 1
1179,Case3464,0,Value 1,2011-12-06 09:22:22+00:00,Value 1
1180,Case3465,0,Value 1,2013-11-18 11:34:04+00:00,Value 1
1181,Case3467,0,Value 1,2012-03-30 07:18:01+00:00,Value 1
1182,Case3469,0,Value 1,2012-03-06 07:41:41+00:00,Value 1
1183,Case3470,0,Value 1,2011-11-15 07:31:22+00:00,Value 1
1184,Case3471,0,Value 1,2011-10-21 07:47:32+00:00,Value 1
1185,Case3472,0,Value 1,2011-11-30 06:35:44+00:00,Value 1
1186,Case3474,0,Value 1,2012-03-02 08:21:35+00:00,Value 1
1187,Case3477,0,Value 1,2012-07-11 04:09:16+00:00,Value 1
1188,Case3478,0,Value 1,2011-12-20 15:04:31+00:00,Value 1
1189,Case3485,0,Value 1,2012-02-09 06:12:55+00:00,Value 1
1190,Case3486,0,Value 1,2012-06-01 10:06:53+00:00,Value 1
1191,Case3487,0,Value 1,2011-10-20 07:38:24+00:00,Value 1
1192,Case3491,0,Value 1,2012-03-21 08:34:02+00:00,Value 1
1193,Case3495,0,Value 1,2012-06-27 04:55:50+00:00,Value 1
1194,Case3496,0,Value 1,2011-11-17 07:41:06+00:00,Value 1
1195,Case3497,0,Value 1,2012-07-19 13:03:57+00:00,Value 1
1196,Case3498,0,Value 1,2012-11-23 06:42:06+00:00,Value 1
1197,Case3501,0,Value 1,2012-01-18 08:28:45+00:00,Value 1
1198,Case3502,0,Value 1,2011-10-17 05:53:07+00:00,Value 1
1199,Case3503,0,Value 1,2012-03-22 14:45:48+00:00,Value 1
1200,Case3512,0,Value 1,2011-09-30 06:33:16+00:00,Value 1
1201,Case3513,0,Value 1,2011-11-17 08:16:28+00:00,Value 1
1202,Case3515,0,Value 1,2011-10-20 07:59:39+00:00,Value 1
1203,Case3516,0,Value 1,2013-09-24 04:28:11+00:00,Value 1
1204,Case3517,0,Value 1,2013-04-22 12:22:15+00:00,Value 1
1205,Case3519,0,Value 1,2012-06-08 03:56:21+00:00,Value 1
1206,Case3520,0,Value 1,2012-01-25 12:18:19+00:00,Value 1
1207,Case3525,0,Value 1,2012-05-24 12:19:45+00:00,Value 1
1208,Case3531,0,Value 1,2012-03-05 12:42:14+00:00,Value 1
1209,Case3535,0,Value 1,2013-01-18 14:29:21+00:00,Value 1
1210,Case3536,0,Value 1,2012-04-02 05:47:25+00:00,Value 1
1211,Case3539,0,Value 1,2013-01-30 11:24:55+00:00,Value 1
1212,Case3547,0,Value 1,2012-06-19 03:58:15+00:00,Value 1
1213,Case3555,0,Value 1,2011-11-04 08:29:10+00:00,Value 1
1214,Case3556,0,Value 1,2012-02-08 07:00:58+00:00,Value 1
1215,Case3558,0,Value 1,2012-04-19 11:50:21+00:00,Value 1
1216,Case3559,0,Value 1,2011-10-03 11:56:49+00:00,Value 1
1217,Case3560,0,Value 1,2012-03-06 06:40:46+00:00,Value 1
1218,Case3561,0,Value 1,2012-03-29 12:37:28+00:00,Value 1
1219,Case3564,0,Value 1,2012-01-09 06:34:27+00:00,Value 1
1220,Case3576,0,Value 1,2011-09-21 04:06:26+00:00,Value 1
1221,Case3582,0,Value 1,2013-07-29 12:48:19+00:00,Value 1
1222,Case3583,0,Value 1,2013-06-27 04:27:45+00:00,Value 1
1223,Case3585,0,Value 1,2012-03-15 06:10:20+00:00,Value 1
1224,Case3588,0,Value 1,2012-03-02 06:06:31+00:00,Value 1
1225,Case3591,0,Value 1,2012-04-12 04:48:54+00:00,Value 1
1226,Case3592,0,Value 1,2013-08-22 09:42:43+00:00,Value 1
1227,Case3600,0,Value 1,2013-11-19 14:00:35+00:00,Value 1
1228,Case3614,0,Value 1,2013-04-12 12:00:00+00:00,Value 1
1229,Case3618,0,Value 1,2012-01-10 07:11:10+00:00,Value 1
1230,Case3620,0,Value 1,2012-07-16 07:05:21+00:00,Value 1
1231,Case3623,0,Value 1,2011-12-19 06:21:54+00:00,Value 1
1232,Case3626,0,Value 1,2011-12-07 09:03:21+00:00,Value 1
1233,Case3628,0,Value 1,2011-11-22 08:57:31+00:00,Value 1
1234,Case3629,0,Value 1,2012-03-19 14:55:08+00:00,Value 1
1235,Case3630,0,Value 1,2011-11-11 13:04:29+00:00,Value 1
