CAT_activity_0,CAT_resource_0,CONT_timestamp_Relative_elapsed_0
14.0,0.0,-0.6924739480018616
13.0,0.0,-0.6918162107467651
6.0,0.0,-0.6918162107467651
5.0,0.0,-0.6917723417282104
12.0,0.0,-0.5192208886146545
11.0,0.0,-0.5190454721450806
18.0,0.0,0.5762507319450378
17.0,0.0,0.5768646597862244
2.0,53.0,0.9199504852294922
1.0,53.0,0.9207836389541626
16.0,53.0,2.3727593421936035
15.0,53.0,2.3731539249420166
17.0,0.0,-0.5607033967971802
2.0,16.0,0.513281524181366
1.0,16.0,0.647463858127594
16.0,16.0,1.1480604410171509
15.0,16.0,1.1484112739562988
15.0,24.0,-0.42371463775634766
15.0,16.0,-0.6942279934883118
15.0,14.0,-0.6940087080001831
1.0,54.0,0.07065518945455551
16.0,54.0,0.5082825422286987
15.0,54.0,0.5086333751678467
15.0,16.0,-0.6940964460372925
15.0,49.0,-0.6257774829864502
15.0,13.0,-0.6136747598648071
13.0,0.0,-0.6939648985862732
6.0,0.0,-0.6939648985862732
5.0,0.0,-0.6938333511352539
12.0,0.0,-0.6769509315490723
11.0,0.0,-0.6769070625305176
20.0,33.0,-0.6769070625305176
19.0,33.0,-0.6768631935119629
8.0,0.0,-0.5531172752380371
7.0,0.0,-0.5516263842582703
12.0,0.0,-0.5507493615150452
11.0,0.0,-0.5506178140640259
18.0,0.0,-0.2535310983657837
17.0,0.0,-0.2509439289569855
2.0,13.0,0.4033046066761017
1.0,13.0,0.40532171726226807
16.0,13.0,0.8251896500587463
15.0,13.0,0.8255842924118042
17.0,0.0,-0.4349842071533203
2.0,49.0,0.1979091614484787
1.0,49.0,0.4569336771965027
16.0,49.0,1.0211572647094727
15.0,49.0,1.0215957164764404
17.0,0.0,-0.4979095757007599
2.0,53.0,0.4475058615207672
1.0,53.0,0.6443504691123962
16.0,53.0,1.464529037475586
15.0,53.0,1.4647043943405151
15.0,22.0,-0.6940087080001831
3.0,0.0,-0.6941841244697571
14.0,0.0,-0.6941841244697571
13.0,0.0,-0.6935702562332153
6.0,0.0,-0.6935702562332153
5.0,0.0,-0.693482518196106
12.0,40.0,-0.6800204515457153
11.0,40.0,-0.679888904094696
18.0,0.0,-0.6770824790000916
17.0,0.0,-0.6759423613548279
2.0,18.0,0.6365889310836792
1.0,18.0,0.6382991075515747
16.0,18.0,1.0791714191436768
15.0,18.0,1.0793906450271606
15.0,53.0,-0.6940525770187378
15.0,13.0,-0.6938771605491638
21.0,0.0,-0.6941403150558472
14.0,0.0,-0.6941403150558472
13.0,0.0,-0.6937018036842346
6.0,0.0,-0.6937018036842346
5.0,0.0,-0.6936140656471252
12.0,34.0,-0.6770824790000916
11.0,34.0,-0.6768631935119629
18.0,0.0,-0.5694296360015869
17.0,0.0,-0.568114161491394
2.0,16.0,1.5226308107376099
1.0,16.0,1.5234640836715698
16.0,16.0,2.4081904888153076
15.0,16.0,2.4086289405822754
