CAT_activity_0,CAT_resource_0,CONT_timestamp_Relative_elapsed_0
2.0,18.0,2.0672216415405273
2.0,18.0,2.0672216415405273
2.0,18.0,2.6391055583953857
2.0,18.0,2.6391055583953857
2.0,18.0,2.6391055583953857
2.0,18.0,1.7675799131393433
2.0,18.0,1.7675799131393433
2.0,18.0,1.7675799131393433
2.0,18.0,1.419110894203186
2.0,18.0,1.419110894203186
2.0,18.0,1.419110894203186
2.0,18.0,2.5810487270355225
2.0,18.0,2.5810487270355225
2.0,18.0,2.5810487270355225
2.0,18.0,1.1285768747329712
2.0,18.0,1.1285768747329712
2.0,18.0,1.1285768747329712
2.0,18.0,1.7627241611480713
2.0,18.0,1.7627241611480713
2.0,18.0,1.7627241611480713
2.0,18.0,1.4191519021987915
2.0,18.0,1.4191519021987915
2.0,18.0,1.4191519021987915
2.0,18.0,2.058262586593628
2.0,18.0,2.058262586593628
2.0,18.0,2.058262586593628
2.0,18.0,1.7725176811218262
2.0,18.0,1.7725176811218262
2.0,18.0,1.7725176811218262
2.0,18.0,1.762987732887268
2.0,18.0,1.762987732887268
2.0,18.0,1.762987732887268
2.0,18.0,1.4691262245178223
2.0,18.0,1.4691262245178223
2.0,18.0,1.4691262245178223
2.0,18.0,2.395195245742798
2.0,18.0,2.395195245742798
2.0,18.0,2.395195245742798
2.0,18.0,2.395195245742798
2.0,16.0,1.1197582483291626
2.0,16.0,1.1197582483291626
2.0,16.0,1.1197582483291626
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,1.408642292022705
2.0,18.0,2.041088581085205
2.0,18.0,2.041088581085205
2.0,18.0,2.041088581085205
2.0,18.0,2.041088581085205
2.0,18.0,2.041088581085205
2.0,16.0,1.01172935962677
2.0,16.0,1.01172935962677
2.0,16.0,1.01172935962677
2.0,18.0,2.1818652153015137
2.0,18.0,2.1818652153015137
2.0,18.0,2.1818652153015137
2.0,18.0,2.1818652153015137
2.0,18.0,2.1818652153015137
2.0,18.0,2.2902331352233887
2.0,18.0,2.2902331352233887
2.0,18.0,2.2902331352233887
2.0,18.0,2.2902331352233887
2.0,18.0,2.2902331352233887
2.0,18.0,2.2902331352233887
2.0,16.0,1.0839444398880005
2.0,16.0,1.0839444398880005
2.0,16.0,1.0839444398880005
2.0,16.0,1.0839444398880005
2.0,18.0,1.0123324394226074
2.0,18.0,1.0123324394226074
2.0,18.0,1.0123324394226074
2.0,18.0,1.9369815587997437
2.0,18.0,1.9369815587997437
2.0,18.0,1.9369815587997437
2.0,18.0,1.9369815587997437
2.0,18.0,1.772628664970398
2.0,18.0,1.772628664970398
2.0,18.0,1.772628664970398
2.0,18.0,1.772628664970398
2.0,18.0,1.0698888301849365
2.0,18.0,1.0698888301849365
2.0,18.0,1.0698888301849365
2.0,18.0,1.0698888301849365
2.0,18.0,1.7677029371261597
2.0,18.0,1.7677029371261597
2.0,18.0,1.7677029371261597
2.0,18.0,1.7677029371261597
2.0,18.0,1.7677029371261597
2.0,18.0,1.128670334815979
2.0,18.0,1.128670334815979
2.0,18.0,1.128670334815979
2.0,18.0,1.128670334815979
2.0,18.0,1.4292218685150146
2.0,18.0,1.4292218685150146
2.0,18.0,1.4292218685150146
2.0,18.0,1.312403917312622
2.0,18.0,1.312403917312622
2.0,18.0,1.312403917312622
2.0,18.0,2.1212730407714844
2.0,18.0,2.1212730407714844
2.0,18.0,1.0127559900283813
2.0,18.0,1.0127559900283813
2.0,18.0,1.0127559900283813
2.0,18.0,1.0127559900283813
2.0,16.0,1.3595986366271973
2.0,16.0,1.3595986366271973
2.0,16.0,1.3595986366271973
2.0,16.0,1.3595986366271973
2.0,18.0,1.244803786277771
2.0,18.0,1.244803786277771
2.0,18.0,1.244803786277771
2.0,18.0,1.244803786277771
2.0,18.0,1.2995705604553223
2.0,18.0,1.2995705604553223
2.0,18.0,1.2995705604553223
2.0,18.0,1.2995705604553223
2.0,18.0,1.0126242637634277
2.0,18.0,1.0126242637634277
2.0,18.0,1.0126242637634277
2.0,16.0,1.5900845527648926
2.0,16.0,1.5900845527648926
2.0,16.0,1.5900845527648926
2.0,16.0,1.5974669456481934
2.0,16.0,1.5974669456481934
2.0,16.0,1.5974669456481934
2.0,16.0,1.5974669456481934
2.0,18.0,1.1378742456436157
2.0,18.0,1.1378742456436157
2.0,18.0,1.1378742456436157
2.0,18.0,1.1378742456436157
2.0,18.0,1.1378742456436157
2.0,18.0,1.012341856956482
2.0,18.0,1.012341856956482
2.0,18.0,1.607729196548462
2.0,18.0,1.607729196548462
2.0,18.0,1.607729196548462
2.0,18.0,1.607729196548462
2.0,18.0,1.607729196548462
2.0,18.0,1.607729196548462
2.0,18.0,1.4263232946395874
2.0,18.0,1.4263232946395874
2.0,18.0,1.4263232946395874
2.0,18.0,1.4263232946395874
2.0,18.0,1.4263232946395874
2.0,16.0,2.1099863052368164
2.0,16.0,2.1099863052368164
2.0,16.0,2.1099863052368164
2.0,18.0,1.0123573541641235
2.0,18.0,1.0123573541641235
2.0,18.0,1.8836501836776733
2.0,18.0,1.8836501836776733
2.0,18.0,1.8836501836776733
2.0,18.0,1.8838472366333008
2.0,18.0,1.8838472366333008
2.0,18.0,1.8838472366333008
2.0,18.0,1.8838472366333008
2.0,18.0,2.3522491455078125
2.0,18.0,2.3522491455078125
2.0,18.0,2.3522491455078125
2.0,18.0,1.1288343667984009
2.0,18.0,1.1288343667984009
2.0,18.0,1.1288343667984009
2.0,18.0,1.0123237371444702
2.0,18.0,1.0123237371444702
2.0,18.0,1.0123237371444702
2.0,18.0,1.1213980913162231
2.0,18.0,1.1213980913162231
2.0,18.0,1.1213980913162231
2.0,18.0,1.1213980913162231
2.0,18.0,1.1213980913162231
2.0,18.0,1.6920843124389648
2.0,18.0,1.6920843124389648
2.0,18.0,1.6920843124389648
2.0,18.0,1.6920843124389648
2.0,16.0,1.4063280820846558
2.0,16.0,1.4063280820846558
2.0,16.0,1.4063280820846558
2.0,16.0,1.4063280820846558
2.0,16.0,1.2408798933029175
2.0,16.0,1.2408798933029175
2.0,16.0,1.2408798933029175
2.0,18.0,1.128814935684204
2.0,18.0,1.128814935684204
2.0,18.0,1.128814935684204
2.0,18.0,1.128814935684204
2.0,18.0,1.128814935684204
2.0,18.0,1.4882910251617432
2.0,18.0,1.4882910251617432
2.0,18.0,1.4882910251617432
2.0,18.0,1.4882910251617432
2.0,18.0,1.4882910251617432
2.0,18.0,1.6359096765518188
2.0,18.0,1.6359096765518188
2.0,18.0,1.6359096765518188
2.0,18.0,1.6359096765518188
2.0,18.0,1.6359096765518188
2.0,18.0,1.6359096765518188
2.0,18.0,1.070611596107483
2.0,18.0,1.070611596107483
2.0,18.0,1.070611596107483
2.0,18.0,1.070611596107483
2.0,18.0,1.070611596107483
2.0,18.0,1.7676222324371338
2.0,18.0,1.7676222324371338
2.0,18.0,1.7676222324371338
2.0,18.0,1.0125529766082764
2.0,18.0,1.0125529766082764
2.0,18.0,1.0125529766082764
2.0,18.0,1.0125529766082764
2.0,16.0,1.926357626914978
2.0,16.0,1.926357626914978
2.0,16.0,1.926357626914978
2.0,16.0,2.0554096698760986
2.0,16.0,2.0554096698760986
2.0,16.0,2.0554096698760986
2.0,16.0,2.0554096698760986
2.0,18.0,1.360369086265564
2.0,18.0,1.360369086265564
2.0,18.0,1.360369086265564
2.0,18.0,1.360369086265564
2.0,18.0,1.360369086265564
2.0,18.0,2.2890920639038086
2.0,18.0,2.2890920639038086
2.0,18.0,2.2890920639038086
2.0,18.0,2.2890920639038086
2.0,18.0,2.2890920639038086
14.0,4.0,1.727230429649353
14.0,4.0,1.727230429649353
14.0,4.0,1.727230429649353
14.0,4.0,1.727230429649353
2.0,18.0,1.067597508430481
2.0,18.0,1.067597508430481
2.0,18.0,1.067597508430481
2.0,18.0,1.067597508430481
2.0,18.0,1.067597508430481
2.0,18.0,1.136216163635254
2.0,18.0,1.136216163635254
2.0,18.0,1.136216163635254
2.0,18.0,2.1642346382141113
2.0,18.0,2.1642346382141113
2.0,18.0,2.1642346382141113
2.0,18.0,2.1642346382141113
2.0,18.0,2.1642346382141113
2.0,18.0,2.1642346382141113
2.0,18.0,2.406848669052124
2.0,18.0,2.406848669052124
2.0,18.0,1.821229338645935
2.0,18.0,1.821229338645935
2.0,18.0,1.821229338645935
2.0,18.0,1.821229338645935
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,2.117952346801758
2.0,18.0,1.4237791299819946
2.0,18.0,1.4237791299819946
2.0,18.0,1.4237791299819946
2.0,18.0,1.0705888271331787
2.0,18.0,1.0705888271331787
2.0,18.0,1.0705888271331787
2.0,16.0,1.4238423109054565
2.0,16.0,1.4238423109054565
2.0,16.0,1.4238423109054565
2.0,18.0,1.5854405164718628
2.0,18.0,1.5854405164718628
2.0,18.0,1.5854405164718628
2.0,18.0,1.5854405164718628
2.0,18.0,1.116204857826233
2.0,18.0,1.116204857826233
2.0,18.0,1.116204857826233
2.0,18.0,1.116204857826233
2.0,18.0,1.116204857826233
2.0,18.0,1.116204857826233
2.0,18.0,1.128618597984314
2.0,18.0,1.128618597984314
2.0,18.0,1.128618597984314
2.0,18.0,1.0172480344772339
2.0,18.0,1.0172480344772339
2.0,18.0,1.0172480344772339
2.0,18.0,1.418907880783081
2.0,18.0,1.418907880783081
2.0,18.0,1.418907880783081
2.0,18.0,2.1802690029144287
2.0,18.0,2.1802690029144287
2.0,18.0,2.1802690029144287
2.0,16.0,0.9928737878799438
2.0,16.0,0.9928737878799438
2.0,16.0,0.9928737878799438
2.0,16.0,0.9928737878799438
2.0,16.0,1.5014443397521973
2.0,16.0,1.5014443397521973
2.0,16.0,1.5014443397521973
2.0,16.0,1.5014443397521973
2.0,18.0,2.6390724182128906
2.0,18.0,2.6390724182128906
2.0,18.0,2.6390724182128906
2.0,18.0,1.7478489875793457
2.0,18.0,1.7478489875793457
2.0,18.0,1.7478489875793457
2.0,18.0,1.7478489875793457
2.0,18.0,1.7478489875793457
2.0,18.0,1.7478489875793457
2.0,18.0,1.240037441253662
2.0,18.0,1.240037441253662
2.0,18.0,1.240037441253662
2.0,18.0,1.1287778615951538
2.0,18.0,1.1287778615951538
2.0,18.0,1.1287778615951538
2.0,18.0,1.012757420539856
2.0,18.0,1.012757420539856
2.0,18.0,1.012757420539856
2.0,18.0,2.295336961746216
2.0,18.0,2.295336961746216
2.0,18.0,2.295336961746216
2.0,16.0,2.6488289833068848
2.0,16.0,2.6488289833068848
2.0,16.0,2.6488289833068848
2.0,16.0,2.6488289833068848
2.0,18.0,1.525015115737915
2.0,18.0,1.525015115737915
2.0,18.0,1.525015115737915
2.0,18.0,1.525015115737915
2.0,18.0,1.525015115737915
2.0,16.0,2.1815075874328613
2.0,16.0,2.1815075874328613
2.0,16.0,2.1815075874328613
2.0,16.0,2.1815075874328613
2.0,16.0,2.1815075874328613
2.0,18.0,1.2470165491104126
2.0,18.0,1.2470165491104126
2.0,18.0,1.2470165491104126
2.0,18.0,1.2470165491104126
2.0,16.0,1.0111202001571655
2.0,16.0,1.0111202001571655
2.0,16.0,1.0111202001571655
2.0,16.0,1.0111202001571655
2.0,18.0,1.0125623941421509
2.0,18.0,1.0125623941421509
2.0,18.0,1.0125623941421509
2.0,18.0,1.0125623941421509
2.0,18.0,1.9999531507492065
2.0,18.0,1.9999531507492065
2.0,18.0,1.9999531507492065
2.0,16.0,2.4655344486236572
2.0,16.0,2.4655344486236572
2.0,18.0,1.7724491357803345
2.0,18.0,1.7724491357803345
2.0,18.0,1.7724491357803345
2.0,18.0,1.7677507400512695
2.0,18.0,1.7677507400512695
2.0,18.0,1.7677507400512695
2.0,18.0,1.7727066278457642
2.0,18.0,1.7727066278457642
2.0,18.0,1.7727066278457642
2.0,18.0,1.2447566986083984
2.0,18.0,1.2447566986083984
2.0,18.0,1.2447566986083984
2.0,18.0,1.7678717374801636
2.0,18.0,1.7678717374801636
2.0,18.0,1.7678717374801636
2.0,16.0,1.1118096113204956
2.0,16.0,1.1118096113204956
2.0,16.0,1.1118096113204956
2.0,18.0,1.476760745048523
2.0,18.0,1.476760745048523
2.0,18.0,1.476760745048523
2.0,18.0,1.476760745048523
2.0,18.0,2.3453891277313232
2.0,18.0,2.3453891277313232
2.0,18.0,2.3453891277313232
2.0,18.0,1.4239088296890259
2.0,18.0,1.4239088296890259
2.0,18.0,1.4239088296890259
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,1.244651198387146
2.0,18.0,2.3943541049957275
2.0,18.0,2.3943541049957275
2.0,18.0,2.3943541049957275
2.0,18.0,1.237592101097107
2.0,18.0,1.237592101097107
2.0,18.0,1.237592101097107
2.0,18.0,2.3511829376220703
2.0,18.0,2.3511829376220703
2.0,18.0,2.3511829376220703
2.0,18.0,2.3511829376220703
2.0,18.0,1.883205771446228
2.0,18.0,1.883205771446228
2.0,18.0,1.883205771446228
2.0,18.0,1.4237992763519287
2.0,18.0,1.4237992763519287
2.0,18.0,1.012614130973816
2.0,18.0,1.012614130973816
2.0,18.0,1.012614130973816
2.0,18.0,1.1288504600524902
2.0,18.0,1.1288504600524902
2.0,18.0,1.1288504600524902
2.0,18.0,1.1288504600524902
2.0,18.0,1.01267671585083
2.0,18.0,1.01267671585083
2.0,18.0,1.01267671585083
2.0,18.0,1.2934212684631348
2.0,18.0,1.2934212684631348
2.0,18.0,1.2934212684631348
2.0,18.0,1.2867413759231567
2.0,18.0,1.2867413759231567
2.0,18.0,1.2867413759231567
2.0,18.0,1.2867413759231567
2.0,18.0,1.8867013454437256
2.0,18.0,1.8867013454437256
2.0,18.0,1.8867013454437256
2.0,18.0,1.8867013454437256
2.0,18.0,1.8886269330978394
2.0,18.0,1.8886269330978394
2.0,18.0,1.8886269330978394
2.0,18.0,1.0123915672302246
2.0,18.0,1.0123915672302246
2.0,18.0,1.0123915672302246
2.0,18.0,1.8837504386901855
2.0,18.0,1.8837504386901855
2.0,18.0,1.8837504386901855
2.0,18.0,1.8837504386901855
2.0,18.0,1.7678455114364624
2.0,18.0,1.7678455114364624
2.0,18.0,1.7678455114364624
2.0,16.0,2.47475266456604
2.0,16.0,2.47475266456604
2.0,16.0,2.47475266456604
2.0,16.0,2.47475266456604
2.0,18.0,1.8838310241699219
2.0,18.0,1.8838310241699219
2.0,18.0,1.8838310241699219
2.0,18.0,1.8256970643997192
2.0,18.0,1.8256970643997192
2.0,18.0,1.8256970643997192
2.0,18.0,1.8256970643997192
2.0,18.0,1.665095329284668
2.0,18.0,1.665095329284668
2.0,18.0,1.665095329284668
2.0,18.0,1.665095329284668
2.0,18.0,1.7676054239273071
2.0,18.0,1.7676054239273071
2.0,18.0,1.7676054239273071
2.0,18.0,1.7676054239273071
2.0,18.0,1.0171915292739868
2.0,18.0,1.0171915292739868
2.0,18.0,1.0171915292739868
2.0,16.0,1.3191348314285278
2.0,16.0,1.3191348314285278
2.0,16.0,1.3191348314285278
2.0,16.0,2.685392379760742
2.0,16.0,2.685392379760742
2.0,16.0,2.685392379760742
2.0,16.0,2.685392379760742
2.0,16.0,2.685392379760742
2.0,18.0,1.0125254392623901
2.0,18.0,1.0125254392623901
2.0,18.0,1.0125254392623901
2.0,18.0,1.995456337928772
2.0,18.0,1.995456337928772
2.0,18.0,1.995456337928772
2.0,18.0,1.995456337928772
2.0,18.0,1.0171525478363037
2.0,18.0,1.0171525478363037
2.0,18.0,1.0171525478363037
2.0,18.0,1.7738960981369019
2.0,18.0,1.7738960981369019
2.0,18.0,1.7738960981369019
2.0,18.0,1.7738960981369019
2.0,18.0,1.7738960981369019
2.0,18.0,1.7738960981369019
2.0,18.0,2.0661425590515137
2.0,18.0,2.0661425590515137
2.0,18.0,2.0661425590515137
2.0,18.0,2.0661425590515137
2.0,18.0,2.0661425590515137
2.0,18.0,1.0096423625946045
2.0,18.0,1.0096423625946045
2.0,18.0,1.0096423625946045
2.0,18.0,1.0096423625946045
2.0,18.0,1.7676424980163574
2.0,18.0,1.7676424980163574
2.0,18.0,1.7676424980163574
2.0,18.0,2.2388830184936523
2.0,18.0,2.2388830184936523
2.0,18.0,2.2388830184936523
2.0,18.0,1.0462454557418823
2.0,18.0,1.0462454557418823
2.0,18.0,1.0462454557418823
2.0,18.0,1.0462454557418823
2.0,18.0,1.0462454557418823
2.0,18.0,2.2375564575195312
2.0,18.0,2.2375564575195312
2.0,18.0,2.2375564575195312
2.0,18.0,2.2375564575195312
2.0,18.0,2.2375564575195312
2.0,18.0,1.8193520307540894
2.0,18.0,1.8193520307540894
2.0,18.0,1.8193520307540894
2.0,18.0,2.2904016971588135
2.0,18.0,2.2904016971588135
2.0,18.0,2.2904016971588135
2.0,16.0,1.9536350965499878
2.0,16.0,1.9536350965499878
2.0,16.0,1.9536350965499878
2.0,18.0,1.2447600364685059
2.0,18.0,1.2447600364685059
2.0,18.0,1.2447600364685059
2.0,18.0,1.0124238729476929
2.0,18.0,1.0124238729476929
2.0,18.0,1.0124238729476929
2.0,18.0,1.0124238729476929
2.0,18.0,1.128715991973877
2.0,18.0,1.128715991973877
2.0,18.0,1.128715991973877
2.0,18.0,1.1286749839782715
2.0,18.0,1.1286749839782715
2.0,18.0,1.1286749839782715
2.0,18.0,1.1286749839782715
2.0,18.0,1.7677385807037354
2.0,18.0,1.7677385807037354
2.0,18.0,1.7677385807037354
2.0,18.0,1.0125280618667603
2.0,18.0,1.0125280618667603
2.0,18.0,1.0125280618667603
2.0,18.0,1.12850022315979
2.0,18.0,1.12850022315979
2.0,18.0,1.12850022315979
2.0,18.0,2.232509136199951
2.0,18.0,2.232509136199951
2.0,18.0,2.232509136199951
2.0,16.0,1.7833305597305298
2.0,16.0,1.7833305597305298
2.0,16.0,1.7833305597305298
2.0,16.0,1.7833305597305298
2.0,18.0,1.8236887454986572
2.0,18.0,1.8236887454986572
2.0,18.0,1.8236887454986572
2.0,18.0,1.007826328277588
2.0,18.0,1.007826328277588
2.0,18.0,1.007826328277588
2.0,18.0,1.1239618062973022
2.0,18.0,1.1239618062973022
2.0,18.0,1.1239618062973022
2.0,18.0,1.7678757905960083
2.0,18.0,1.7678757905960083
2.0,18.0,1.7678757905960083
2.0,18.0,1.8257360458374023
2.0,18.0,1.8257360458374023
2.0,18.0,1.8257360458374023
2.0,18.0,1.5175042152404785
2.0,18.0,1.5175042152404785
2.0,18.0,1.5175042152404785
2.0,16.0,2.5214860439300537
2.0,16.0,2.5214860439300537
2.0,16.0,2.5214860439300537
2.0,16.0,2.5214860439300537
2.0,16.0,2.0443367958068848
2.0,16.0,2.0443367958068848
2.0,16.0,2.0443367958068848
2.0,16.0,2.0443367958068848
2.0,16.0,1.249401330947876
2.0,16.0,1.249401330947876
2.0,16.0,1.249401330947876
2.0,16.0,1.249401330947876
2.0,16.0,1.1240707635879517
2.0,16.0,1.1240707635879517
2.0,16.0,1.1240707635879517
2.0,18.0,1.767875075340271
2.0,18.0,1.767875075340271
2.0,18.0,1.767875075340271
2.0,18.0,1.8845256567001343
2.0,18.0,1.8845256567001343
2.0,18.0,1.8845256567001343
2.0,18.0,1.8845256567001343
2.0,18.0,1.7676646709442139
2.0,18.0,1.7676646709442139
2.0,18.0,1.7676646709442139
2.0,18.0,1.7676646709442139
2.0,18.0,2.2276265621185303
2.0,18.0,2.2276265621185303
2.0,18.0,2.2276265621185303
2.0,16.0,2.0470993518829346
2.0,16.0,2.0470993518829346
2.0,16.0,2.0470993518829346
2.0,16.0,2.0470993518829346
2.0,16.0,2.0470993518829346
2.0,18.0,1.1283657550811768
2.0,18.0,1.1283657550811768
2.0,18.0,1.1283657550811768
2.0,18.0,1.1290643215179443
2.0,18.0,1.1290643215179443
2.0,18.0,1.1290643215179443
2.0,18.0,2.602691173553467
2.0,18.0,2.602691173553467
2.0,18.0,1.76754629611969
2.0,18.0,1.76754629611969
2.0,18.0,1.76754629611969
2.0,18.0,2.6498000621795654
2.0,18.0,2.6498000621795654
2.0,18.0,2.6498000621795654
2.0,18.0,2.6498000621795654
2.0,18.0,2.6498000621795654
2.0,18.0,2.6498000621795654
2.0,18.0,2.6498000621795654
2.0,18.0,1.8307842016220093
2.0,18.0,1.8307842016220093
2.0,18.0,1.8307842016220093
2.0,16.0,2.0049304962158203
2.0,16.0,2.0049304962158203
2.0,16.0,2.0049304962158203
2.0,16.0,2.0049304962158203
2.0,18.0,1.709429144859314
2.0,18.0,1.709429144859314
2.0,18.0,1.709429144859314
2.0,18.0,1.2011094093322754
2.0,18.0,1.2011094093322754
2.0,18.0,1.2011094093322754
2.0,18.0,1.0124971866607666
2.0,18.0,1.0124971866607666
2.0,18.0,1.0124971866607666
2.0,18.0,1.0403804779052734
2.0,18.0,1.0403804779052734
2.0,18.0,1.0403804779052734
2.0,16.0,1.4149631261825562
2.0,16.0,1.4149631261825562
2.0,16.0,1.4149631261825562
2.0,16.0,1.4149631261825562
2.0,16.0,1.4149631261825562
2.0,16.0,1.4149631261825562
2.0,18.0,1.891969919204712
2.0,18.0,1.891969919204712
2.0,18.0,1.891969919204712
2.0,18.0,1.891969919204712
2.0,18.0,1.8259283304214478
2.0,18.0,1.8259283304214478
2.0,18.0,1.8259283304214478
2.0,18.0,1.8259283304214478
2.0,18.0,1.8259283304214478
2.0,18.0,1.237663984298706
2.0,18.0,1.237663984298706
2.0,18.0,1.237663984298706
2.0,18.0,1.237663984298706
2.0,18.0,1.237663984298706
2.0,18.0,1.0124567747116089
2.0,18.0,1.0124567747116089
2.0,18.0,1.0124567747116089
2.0,18.0,1.3690284490585327
2.0,18.0,1.3690284490585327
2.0,18.0,1.3690284490585327
2.0,18.0,1.3690284490585327
2.0,18.0,1.3690284490585327
2.0,18.0,1.3690284490585327
2.0,16.0,0.9948854446411133
2.0,16.0,0.9948854446411133
2.0,16.0,0.9948854446411133
2.0,18.0,2.248147487640381
2.0,18.0,2.248147487640381
2.0,18.0,2.248147487640381
2.0,18.0,2.248147487640381
2.0,18.0,2.248147487640381
2.0,18.0,1.7676236629486084
2.0,18.0,1.7676236629486084
2.0,18.0,1.7676236629486084
2.0,18.0,1.012290120124817
2.0,18.0,1.012290120124817
2.0,18.0,1.012290120124817
2.0,18.0,2.390941858291626
2.0,18.0,2.390941858291626
2.0,18.0,2.390941858291626
2.0,18.0,2.390941858291626
2.0,16.0,1.0846821069717407
2.0,16.0,1.0846821069717407
2.0,16.0,1.0846821069717407
2.0,16.0,1.0846821069717407
2.0,18.0,1.9418615102767944
2.0,18.0,1.9418615102767944
2.0,18.0,1.9418615102767944
2.0,18.0,2.5182082653045654
2.0,18.0,2.5182082653045654
2.0,18.0,2.5182082653045654
2.0,18.0,2.5182082653045654
2.0,18.0,2.5182082653045654
2.0,18.0,1.8840233087539673
2.0,18.0,1.8840233087539673
2.0,18.0,1.8840233087539673
2.0,18.0,1.8840233087539673
2.0,18.0,1.7934589385986328
2.0,18.0,1.7934589385986328
2.0,18.0,1.7934589385986328
2.0,18.0,2.6343390941619873
2.0,18.0,2.6343390941619873
2.0,18.0,2.6343390941619873
2.0,18.0,1.7676148414611816
2.0,18.0,1.7676148414611816
2.0,18.0,1.7676148414611816
2.0,18.0,1.012544870376587
2.0,18.0,1.012544870376587
2.0,16.0,2.3531394004821777
2.0,16.0,2.3531394004821777
2.0,16.0,2.3531394004821777
2.0,16.0,2.3531394004821777
2.0,18.0,1.0123956203460693
2.0,18.0,1.0123956203460693
2.0,18.0,1.0123956203460693
2.0,18.0,1.0123956203460693
2.0,18.0,1.1285042762756348
2.0,18.0,1.1285042762756348
2.0,18.0,1.1285042762756348
2.0,18.0,1.6542071104049683
2.0,18.0,1.6542071104049683
2.0,18.0,1.6542071104049683
2.0,18.0,1.7671253681182861
2.0,18.0,1.7671253681182861
2.0,18.0,1.7671253681182861
2.0,18.0,1.7671253681182861
2.0,18.0,1.7671253681182861
2.0,18.0,2.684755802154541
2.0,18.0,2.684755802154541
2.0,18.0,2.684755802154541
2.0,18.0,2.684755802154541
2.0,18.0,2.684755802154541
2.0,18.0,1.7727389335632324
2.0,18.0,1.7727389335632324
2.0,18.0,1.7727389335632324
2.0,18.0,1.7727389335632324
2.0,18.0,1.5980653762817383
2.0,18.0,1.5980653762817383
2.0,18.0,1.5980653762817383
2.0,18.0,1.601359248161316
2.0,18.0,1.601359248161316
2.0,18.0,1.601359248161316
2.0,18.0,1.601359248161316
2.0,18.0,1.601359248161316
2.0,18.0,1.601359248161316
2.0,18.0,1.601359248161316
2.0,18.0,1.1285183429718018
2.0,18.0,1.1285183429718018
2.0,18.0,1.1285183429718018
2.0,18.0,1.7626280784606934
2.0,18.0,1.7626280784606934
2.0,18.0,1.7626280784606934
2.0,18.0,1.7626280784606934
2.0,18.0,2.639117479324341
2.0,18.0,2.639117479324341
2.0,18.0,2.639117479324341
2.0,18.0,2.644000768661499
2.0,18.0,2.644000768661499
2.0,18.0,2.644000768661499
2.0,18.0,1.2998617887496948
2.0,18.0,1.2998617887496948
2.0,18.0,1.2998617887496948
2.0,18.0,1.2998617887496948
2.0,18.0,1.2998617887496948
2.0,18.0,1.2998617887496948
2.0,18.0,1.128821611404419
2.0,18.0,1.128821611404419
2.0,18.0,1.128821611404419
2.0,18.0,1.128821611404419
2.0,18.0,1.7678091526031494
2.0,18.0,1.7678091526031494
2.0,18.0,1.7678091526031494
2.0,18.0,1.7675631046295166
2.0,18.0,1.7675631046295166
2.0,18.0,1.7675631046295166
2.0,18.0,1.7675631046295166
2.0,18.0,1.0126229524612427
2.0,18.0,1.0126229524612427
2.0,18.0,1.9401799440383911
2.0,18.0,1.9401799440383911
2.0,18.0,1.9401799440383911
2.0,18.0,1.9401799440383911
2.0,18.0,1.9401799440383911
2.0,18.0,1.9401799440383911
2.0,18.0,1.3660317659378052
2.0,18.0,1.3660317659378052
2.0,18.0,1.3660317659378052
2.0,18.0,1.0126194953918457
2.0,18.0,1.0126194953918457
2.0,18.0,1.0126194953918457
2.0,18.0,1.9895765781402588
2.0,18.0,1.9895765781402588
2.0,18.0,1.9895765781402588
2.0,18.0,1.3165308237075806
2.0,18.0,1.3165308237075806
2.0,18.0,1.3165308237075806
2.0,18.0,1.3165308237075806
2.0,18.0,1.3165308237075806
2.0,18.0,1.3165308237075806
2.0,18.0,2.2858035564422607
2.0,18.0,2.2858035564422607
2.0,18.0,2.2858035564422607
2.0,18.0,1.7726212739944458
2.0,18.0,1.7726212739944458
2.0,18.0,1.7726212739944458
2.0,18.0,2.1858530044555664
2.0,18.0,2.1858530044555664
2.0,18.0,2.1858530044555664
2.0,18.0,2.1858530044555664
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.8922778367996216
2.0,18.0,1.4144487380981445
2.0,18.0,1.4144487380981445
2.0,18.0,1.4144487380981445
2.0,18.0,2.1160058975219727
2.0,18.0,2.1160058975219727
2.0,18.0,2.1160058975219727
2.0,18.0,2.1160058975219727
2.0,18.0,2.1160058975219727
2.0,18.0,2.1160058975219727
